"validation/sparse_categorical_accuracy","train_steps_per_hour","loss","round_num","train_step_time_in_seconds","validation/validation_time_in_seconds","sparse_categorical_accuracy","validation/loss"
0.7832556962966919,29.6428865876147,0.4211099445819855,94,121.44566249847412,170.72615456581116,0.8692620992660522,0.7662068009376526
0.7885987758636475,28.35787375376423,0.41314101219177246,95,126.94886898994446,172.83355617523193,0.8727196455001831,0.7455044388771057
0.7949872612953186,28.313845279898445,0.48038449883461,96,127.14627647399902,173.5331678390503,0.8595141768455505,0.7071454524993896
0.80307936668396,34.42163271538233,0.5034689903259277,97,104.58539342880249,178.4818685054779,0.8440406322479248,0.6676796674728394
0.8089516162872314,30.263195376890785,0.4449976682662964,98,118.95637440681458,170.60028100013733,0.8603030443191528,0.6290061473846436
0.8096098303794861,28.49709584298491,0.4990849792957306,99,126.3286623954773,171.88628840446472,0.8446110486984253,0.6121861338615417
0.8078029751777649,35.10161509287203,0.4284305274486542,100,102.55938339233398,174.86360430717468,0.8667802214622498,0.6092532873153687
0.8023824691772461,34.58045626899304,0.46533650159835815,101,104.10504627227783,177.27535724639893,0.8610687255859375,0.6128103733062744
0.7962778806686401,33.18853737324125,0.4971593916416168,102,108.4711856842041,169.47612261772156,0.8545454740524292,0.6230782270431519
0.7958390712738037,31.163738939337506,0.45698562264442444,103,115.5188729763031,176.14289951324463,0.8571428656578064,0.6259473562240601
0.7973878383636475,36.384465886348764,0.4764973819255829,104,98.9433240890503,178.14647150039673,0.8556700944900513,0.6257696151733398
0.7982912659645081,38.51298301335914,0.5318059921264648,105,93.47497177124023,178.14249992370605,0.8474576473236084,0.6220483779907227
0.8048346042633057,29.707560920477373,0.45567408204078674,106,121.18127131462097,172.52747344970703,0.8583170175552368,0.6079568862915039
0.8045119643211365,41.68192381979713,0.5184000730514526,107,86.36837434768677,179.4631016254425,0.8476510047912598,0.6105327010154724
0.8089258074760437,29.724610413258443,0.5090229511260986,108,121.1117639541626,181.5943479537964,0.847615122795105,0.5999743342399597
0.8096872568130493,27.183284072392784,0.4425714313983917,109,132.4343295097351,177.71342515945435,0.8614056706428528,0.6060202121734619
0.8039957284927368,34.67299419633634,0.4649692177772522,110,103.82720279693604,179.63254046440125,0.8569729924201965,0.6332147121429443
0.8005239963531494,33.06569240925775,0.39869317412376404,111,108.87417554855347,179.3754198551178,0.8731505274772644,0.6563422679901123
0.7961488366127014,33.797487684158014,0.5166875123977661,112,106.51679301261902,176.5679316520691,0.8407692313194275,0.6829975247383118
0.794367790222168,34.289460649894735,0.42672714591026306,113,104.98852801322937,175.6516454219818,0.8668264746665955,0.6959964632987976
0.7961617112159729,31.238812794500575,0.33639466762542725,114,115.24125528335571,173.74831628799438,0.8919611573219299,0.7038114666938782
0.8011176586151123,34.91261052075417,0.4584989547729492,115,103.11460375785828,179.43978095054626,0.8573857545852661,0.6733312010765076
0.8085386753082275,37.711051440573065,0.4434744715690613,116,95.4627320766449,183.61805248260498,0.8665486574172974,0.6295899748802185
0.8078804612159729,31.0491235522864,0.40502575039863586,117,115.94530177116394,176.36750984191895,0.8696202635765076,0.6337085366249084
0.8117780685424805,25.56000416462585,0.44981932640075684,118,140.84504747390747,176.98157286643982,0.8629586696624756,0.6218390464782715
0.8125395178794861,34.517827243074095,0.42301076650619507,119,104.29393410682678,181.60176801681519,0.8717784881591797,0.6232135891914368
0.8103712797164917,34.7229638244211,0.39125409722328186,120,103.6777856349945,181.35821390151978,0.8748999834060669,0.6489673256874084
0.8066156506538391,33.87126144621432,0.40736523270606995,121,106.28479266166687,172.60381865501404,0.8772006630897522,0.6690525412559509
0.8102551698684692,36.4273761863494,0.47728222608566284,122,98.8267719745636,177.1425905227661,0.853635847568512,0.6434528231620789
0.815714418888092,38.401849405472284,0.4132255017757416,123,93.74548506736755,186.3310353755951,0.8754080533981323,0.6078357696533203
0.817508339881897,32.57188783008637,0.4607350528240204,124,110.5247573852539,177.93296456336975,0.8560035824775696,0.5823929905891418
0.8162564635276794,29.706757629312317,0.35833224654197693,125,121.18454813957214,170.11579394340515,0.8888595104217529,0.5793461799621582
0.8115199208259583,30.498246931354004,0.3568899631500244,126,118.03957152366638,183.16344261169434,0.8870587944984436,0.5834782123565674
0.8081256747245789,38.10508090351787,0.4147518575191498,127,94.47558999061584,186.76342058181763,0.8747701644897461,0.5887961387634277
0.8084611892700195,29.6214432295595,0.3961363732814789,128,121.53357863426208,179.5101923942566,0.876295268535614,0.5983656048774719
0.8082675933837891,37.847667152600195,0.44136878848075867,129,95.11814785003662,174.2520272731781,0.8667464256286621,0.6065133810043335
0.8075319528579712,26.259122431124243,0.40215903520584106,130,137.0952136516571,173.53416633605957,0.8815946578979492,0.6391162276268005
0.8035827279090881,28.386217847788405,0.40820059180259705,131,126.82210850715637,183.65375685691833,0.8741516470909119,0.6798413395881653
0.8081901669502258,42.9107389061184,0.43641331791877747,132,83.89508295059204,180.46616125106812,0.8764627575874329,0.6561991572380066
0.8134558796882629,32.41629425198016,0.37365207076072693,133,111.05526041984558,169.89721751213074,0.8851659893989563,0.6270929574966431
0.8170566558837891,31.578748115148322,0.381975382566452,134,114.00071930885315,179.8385453224182,0.8831231594085693,0.6037371158599854
0.8164629936218262,35.56377023982798,0.4114636480808258,135,101.22661280632019,181.51531171798706,0.8772727251052856,0.5943394899368286
0.8093775510787964,44.75138215863522,0.39764800667762756,136,80.44444274902344,178.93618535995483,0.8806387186050415,0.5955960750579834
0.8103971481323242,30.65171064277482,0.4438917636871338,137,117.44858360290527,169.06740546226501,0.8647761344909668,0.5796045660972595
0.8154950141906738,27.4965119415632,0.4024360477924347,138,130.92569732666016,179.44097447395325,0.8783496022224426,0.5713374614715576
0.8106552362442017,31.82325881338993,0.41442233324050903,139,113.12480664253235,183.35133147239685,0.8711500763893127,0.6027317047119141
0.8066285252571106,35.473172594824625,0.3949761688709259,140,101.48514318466187,180.95915985107422,0.8755555748939514,0.632879376411438
0.8036601543426514,23.230707819644543,0.3889959752559662,141,154.96729707717896,178.11582565307617,0.8774809241294861,0.6627927422523499
0.8039957284927368,32.476967606504004,0.36602869629859924,142,110.8477873802185,175.2699408531189,0.880578339099884,0.6773371696472168
0.808835506439209,32.73453121506393,0.37028348445892334,143,109.9756088256836,182.4597237110138,0.8877641558647156,0.6501960754394531
0.8162822723388672,31.053608897643038,0.4056488275527954,144,115.92855477333069,180.62586545944214,0.8759585618972778,0.614787757396698
0.8172502517700195,33.286158213539,0.4506435990333557,145,108.15306401252747,175.30747938156128,0.8650414347648621,0.6035585403442383
0.8169662952423096,37.00383084570836,0.5409196019172668,146,97.2872245311737,176.61627101898193,0.8351861834526062,0.600856602191925
0.8153917789459229,33.04058164364341,0.39148443937301636,147,108.95691967010498,182.6631429195404,0.8799620270729065,0.6004354953765869
0.8111456632614136,29.116603016701788,0.45052435994148254,148,123.64079689979553,177.55151677131653,0.8628544211387634,0.6174599528312683
0.808590292930603,40.791033126153785,0.475746750831604,149,88.25469040870667,173.14738702774048,0.8508940935134888,0.6041941046714783
0.8058800101280212,30.39957278110291,0.3763255178928375,150,118.42271685600281,175.21248507499695,0.8841217756271362,0.5952410697937012
0.8077642917633057,34.251247679198954,0.39748868346214294,151,105.10566020011902,182.3157525062561,0.8724570274353027,0.5842313170433044
0.8140107989311218,29.823966262568547,0.39878663420677185,152,120.70829105377197,177.35222959518433,0.8763651847839355,0.5797521471977234
0.8137139678001404,36.543420258479784,0.37593337893486023,153,98.5129463672638,169.72496914863586,0.8895522356033325,0.5928865075111389
0.8126814961433411,34.33148534629028,0.4230653941631317,154,104.86001300811768,179.18191480636597,0.8768881559371948,0.6064952611923218
0.8169921040534973,38.81433764505487,0.4430925250053406,155,92.74923181533813,179.15288853645325,0.867447018623352,0.5953659415245056
0.8189409375190735,30.290811760955922,0.3626129925251007,156,118.8479208946228,172.2144386768341,0.8841915130615234,0.6016502380371094
0.8198701739311218,41.64968265837344,0.44990843534469604,157,86.43523240089417,177.4192099571228,0.8664174675941467,0.6015467643737793
0.8207219839096069,32.39326357768936,0.35890859365463257,158,111.13421750068665,180.49029994010925,0.8856858611106873,0.5970070362091064
0.8200766444206238,35.97547952148884,0.4195272922515869,159,100.06815886497498,173.11159110069275,0.8706461787223816,0.5830950736999512
0.8194829821586609,37.391237444016824,0.452726274728775,160,96.2792420387268,176.82566809654236,0.8641399145126343,0.5715048909187317
0.8129137754440308,39.92660239943117,0.4079650342464447,161,90.16544818878174,142.33605456352234,0.8713526129722595,0.5725078582763672
