"validation/eval/mean_squared_error","validation/eval/mean_absolute_error","mean_absolute_error","round_num","loss","validation/eval/loss","eval/mean_absolute_error","validation/stat/num_examples","validation/validation_time_in_seconds","eval/loss","eval/mean_squared_error","mean_squared_error","stat/num_examples","round_time_in_seconds"
0.01679631881415844,0.044741157442331314,0.0430435836315155,160.0,0.015431267209351063,0.01679631881415844,"",77483.0,120.15587902069092,"","",0.015431267209351063,"",37.07956671714783
0.016776898875832558,0.04474261403083801,0.04330717399716377,161.0,0.015818627551198006,0.016776898875832558,"",77483.0,112.57904195785522,"","",0.015818627551198006,"",39.54966163635254
0.016791949048638344,0.045192740857601166,0.04447312280535698,162.0,0.01653416082262993,0.016791949048638344,"",77483.0,108.38072490692139,"","",0.01653416082262993,"",32.97236490249634
0.016796918585896492,0.044607631862163544,0.04317767918109894,163.0,0.015595966018736362,0.016796918585896492,"",77483.0,103.9108669757843,"","",0.015595966018736362,"",35.57859992980957
0.016779538244009018,0.04470992460846901,0.043213993310928345,164.0,0.01577485166490078,0.016779538244009018,"",77483.0,108.6977424621582,"","",0.01577485166490078,"",31.922075271606445
0.016797401010990143,0.04481135308742523,0.04356774687767029,165.0,0.015940483659505844,0.016797401010990143,"",77483.0,117.22405862808228,"","",0.015940483659505844,"",36.309072732925415
0.016757432371377945,0.04520048946142197,0.04436787590384483,166.0,0.016455160453915596,0.016757432371377945,"",77483.0,117.08984589576721,"","",0.016455160453915596,"",46.80795073509216
0.016758406534790993,0.04512842372059822,0.04385431483387947,167.0,0.01601005159318447,0.016758406534790993,"",77483.0,115.7613410949707,"","",0.01601005159318447,"",35.31742000579834
0.016759902238845825,0.04493911191821098,0.044056110084056854,168.0,0.016191009432077408,0.016759902238845825,"",77483.0,119.80229878425598,"","",0.016191011294722557,"",40.52896738052368
0.016759220510721207,0.04509315639734268,0.04426261782646179,169.0,0.016354385763406754,0.016759220510721207,"",77483.0,119.13002634048462,"","",0.016354385763406754,"",37.79495310783386
0.01675303652882576,0.045346539467573166,0.04554123431444168,170.0,0.01720406673848629,0.01675303652882576,"",77483.0,116.07930397987366,"","",0.01720406673848629,"",41.19866418838501
0.0167673509567976,0.04497070610523224,0.04392221197485924,171.0,0.01608499512076378,0.0167673509567976,"",77483.0,117.1431496143341,"","",0.01608499512076378,"",37.395405530929565
0.016768621280789375,0.04491264373064041,0.04335886240005493,172.0,0.015696683898568153,0.016768621280789375,"",77483.0,118.20109844207764,"","",0.015696683898568153,"",38.65021514892578
0.01675986312329769,0.04523160308599472,0.04481252282857895,173.0,0.01674916408956051,0.01675986312329769,"",77483.0,113.37817716598511,"","",0.01674916408956051,"",40.62999773025513
0.016757598146796227,0.04502316191792488,0.04368891939520836,174.0,0.01591695100069046,0.016757598146796227,"",77483.0,111.99034690856934,"","",0.01591695100069046,"",35.4293749332428
0.01677320897579193,0.04483697563409805,0.043859414756298065,175.0,0.016133470460772514,0.01677320897579193,"",77483.0,109.44044876098633,"","",0.016133470460772514,"",35.81711530685425
0.0167611762881279,0.044997043907642365,0.04391402751207352,176.0,0.01617462746798992,0.0167611762881279,"",77483.0,119.90655851364136,"","",0.01617462746798992,"",40.160311460494995
0.016814546659588814,0.044393330812454224,0.04250229895114899,177.0,0.015254167839884758,0.016814546659588814,"",77483.0,119.09332585334778,"","",0.015254167839884758,"",42.57861852645874
0.016759471967816353,0.045014768838882446,0.044149886816740036,178.0,0.01642429642379284,0.016759471967816353,"",77483.0,117.55005955696106,"","",0.01642429642379284,"",38.056798696517944
0.016768526285886765,0.045132655650377274,0.0445823147892952,179.0,0.016568060964345932,0.016768526285886765,"",77483.0,114.90953087806702,"","",0.016568060964345932,"",41.01639795303345
0.016792194917798042,0.04479377716779709,0.04367096722126007,180.0,0.01593555137515068,0.016792194917798042,"",77483.0,112.93664741516113,"","",0.01593555137515068,"",34.92957925796509
0.016754020005464554,0.04554574564099312,0.04512890800833702,181.0,0.016915008425712585,0.016754020005464554,"",77483.0,108.69674801826477,"","",0.016915008425712585,"",34.11689567565918
0.01675564981997013,0.04515240341424942,0.04484989494085312,182.0,0.016591040417551994,0.01675564981997013,"",77483.0,115.11396765708923,"","",0.016591040417551994,"",36.42987561225891
0.01675599440932274,0.04534565657377243,0.04507935792207718,183.0,0.01679648645222187,0.01675599440932274,"",77483.0,117.67989087104797,"","",0.01679648645222187,"",41.88346743583679
0.0168005358427763,0.044515274465084076,0.04338866099715233,184.0,0.015763461589813232,0.0168005358427763,"",77483.0,105.68496417999268,"","",0.015763461589813232,"",32.699254751205444
0.016769034788012505,0.044869523495435715,0.044158946722745895,185.0,0.0164907518774271,0.016769034788012505,"",77483.0,104.32055950164795,"","",0.0164907518774271,"",35.325008153915405
0.016776777803897858,0.04500971734523773,0.044408366084098816,186.0,0.016525259241461754,0.016776777803897858,"",77483.0,120.2766535282135,"","",0.016525259241461754,"",36.74412965774536
0.01676667295396328,0.04489661380648613,0.04395869001746178,187.0,0.01615004986524582,0.01676667295396328,"",77483.0,113.45575189590454,"","",0.01615004986524582,"",38.40061330795288
0.01679082401096821,0.044717397540807724,0.043747108429670334,188.0,0.016043907031416893,0.01679082401096821,"",77483.0,115.6505012512207,"","",0.016043907031416893,"",41.838963747024536
0.01675625890493393,0.04508882388472557,0.044571079313755035,189.0,0.01663259044289589,0.01675625890493393,"",77483.0,117.31151103973389,"","",0.01663259044289589,"",40.972156047821045
0.016778618097305298,0.044712476432323456,0.04336902126669884,190.0,0.015726348385214806,0.016778618097305298,"",77483.0,116.03906917572021,"","",0.015726348385214806,"",36.24769735336304
0.016758030280470848,0.04486615210771561,0.04367440566420555,191.0,0.016052385792136192,0.016758030280470848,"",77483.0,115.77275156974792,"","",0.016052385792136192,"",40.42703175544739
0.016783934086561203,0.04440537467598915,0.04250997304916382,192.0,0.015287677757441998,0.016783934086561203,"",77483.0,118.75029373168945,"","",0.015287677757441998,"",40.72908282279968
0.01676909066736698,0.04463948309421539,0.04348232224583626,193.0,0.01613849587738514,0.01676909066736698,"",77483.0,114.84837508201599,"","",0.01613849587738514,"",39.307777404785156
0.016797449439764023,0.04440642520785332,0.04300844296813011,194.0,0.01575833559036255,0.016797449439764023,"",77483.0,111.57830834388733,"","",0.01575833559036255,"",40.77416491508484
0.01675831712782383,0.045269835740327835,0.04476946219801903,195.0,0.016919780522584915,0.01675831712782383,"",77483.0,112.25518274307251,"","",0.016919780522584915,"",32.87410378456116
0.01676253229379654,0.044747427105903625,0.0434345044195652,196.0,0.015799423679709435,0.01676253229379654,"",77483.0,112.58144617080688,"","",0.015799423679709435,"",38.04461860656738
0.016758091747760773,0.04512152820825577,0.04454682767391205,197.0,0.01668369770050049,0.016758091747760773,"",77483.0,116.26073789596558,"","",0.01668369770050049,"",40.76298666000366
0.01676289364695549,0.04464013874530792,0.04318155348300934,198.0,0.015642063692212105,0.01676289364695549,"",77483.0,114.47520422935486,"","",0.015642063692212105,"",29.827916860580444
0.01676209829747677,0.04483002424240112,0.04406403750181198,199.0,0.01634715311229229,0.01676209829747677,"",77483.0,109.83324313163757,"","",0.01634715311229229,"",37.18728947639465
0.016764840111136436,0.04491594061255455,0.04406396299600601,200.0,0.016300098970532417,0.016764840111136436,"",77483.0,114.51688361167908,"","",0.016300098970532417,"",36.1932098865509
"","","",201,"","",0.044915951788425446,"","",0.01676485501229763,0.01676485501229763,"",77483,""
