"loss","round_num","train_steps_per_hour","sparse_categorical_accuracy","validation/validation_time_in_seconds","validation/loss","validation/sparse_categorical_accuracy","train_step_time_in_seconds"
"",0.0,"","",151.0140619277954,4.137059688568115,0.004400965292006731,""
4.03654670715332,1,42.18697457908556,0.039651837199926376,161.0902078151703,4.112559795379639,0.004400965292006731,85.33439612388611
4.0177741050720215,2,128.25718672863673,0.04129353165626526,176.0765528678894,4.075883865356445,0.05565091595053673,28.068602561950684
3.974736452102661,3,132.22262145255846,0.05827263370156288,185.59340023994446,4.033320426940918,0.05565091595053673,27.226808547973633
3.9950225353240967,4,105.84308808769126,0.050514500588178635,177.40782523155212,3.9952211380004883,0.05565091595053673,34.01261305809021
3.9438247680664062,5,108.62732655061258,0.052196383476257324,183.8725392818451,3.9634971618652344,0.06473678350448608,33.14083218574524
3.9265353679656982,6,114.87263332769652,0.04934021830558777,184.10928583145142,3.9339702129364014,0.07512615621089935,31.339056968688965
3.9049434661865234,7,100.91104607291516,0.058352939784526825,179.46296954154968,3.9071857929229736,0.07273853570222855,35.67498445510864
3.928004026412964,8,99.73502686525558,0.05087881535291672,181.35280013084412,3.882800817489624,0.058890338987112045,36.095643758773804
3.9122161865234375,9,99.9751000696532,0.0475059375166893,176.98965191841125,3.859834909439087,0.051624227315187454,36.00896620750427
3.891336441040039,10,109.14539819063543,0.051529791206121445,185.073570728302,3.838953733444214,0.051340293139219284,32.98352527618408
3.8399081230163574,11,99.14972716200478,0.054126475006341934,176.18264245986938,3.8201186656951904,0.05132738873362541,36.30872321128845
3.835155963897705,12,121.85337637919743,0.05396825447678566,180.17671513557434,3.80344557762146,0.05131448060274124,29.543703317642212
3.8859167098999023,13,101.4799880004969,0.05042436346411705,172.88551115989685,3.789710283279419,0.05132738873362541,35.474974632263184
3.889861822128296,14,116.39129337457146,0.0531378835439682,183.3348789215088,3.778696298599243,0.051353201270103455,30.930148601531982
3.891474485397339,15,95.90820492377325,0.04917337745428085,175.79495215415955,3.7699201107025146,0.05464424565434456,37.53589177131653
