"train_step_time_in_seconds","validation/sparse_categorical_accuracy","loss","sparse_categorical_accuracy","train_steps_per_hour","round_num","validation/validation_time_in_seconds","validation/loss"
49.19684028625488,0.7193835973739624,0.7764950394630432,0.7782894968986511,73.17543116698502,122,181.56425857543945,0.9645076394081116
51.98094320297241,0.684162974357605,0.749491810798645,0.7949685454368591,69.25615000756935,123,176.65019941329956,1.1705904006958008
53.83512830734253,0.6489294171333313,0.6639449596405029,0.8026143908500671,66.87083532981939,124,174.54292607307434,1.348091721534729
84.42477798461914,0.6497038006782532,1.2290308475494385,0.6563909649848938,42.64150982613023,125,180.20072436332703,1.276423692703247
57.17827606201172,0.6789101958274841,0.8677900433540344,0.753459095954895,62.96097483064515,126,175.98551869392395,1.1094564199447632
55.11936163902283,0.6996760368347168,1.256005883216858,0.6579999923706055,65.31280285095518,127,182.17588353157043,0.9991868138313293
48.43509817123413,0.6937909126281738,0.8628754615783691,0.7571428418159485,74.32626619797088,128,181.20106315612793,1.0087213516235352
53.70527958869934,0.6941393613815308,0.4654999375343323,0.868874192237854,67.03251575209212,129,174.03934454917908,1.009108304977417
58.69889426231384,0.7064259052276611,0.6150093078613281,0.8113924264907837,61.329945738199186,130,179.2027711868286,0.9577226042747498
104.53858947753906,0.724700927734375,0.9359985589981079,0.7313916087150574,34.43704394704396,131,180.5363211631775,0.9008138179779053
52.003822803497314,0.7249590158462524,0.5820735692977905,0.8358490467071533,69.22568007361751,132,182.9139325618744,0.9359381794929504
85.57040572166443,0.7084779739379883,0.5101783871650696,0.8406040072441101,42.07061973867168,133,182.16944026947021,1.0705063343048096
96.74192667007446,0.6961914300918579,0.7352364659309387,0.7805732488632202,37.212407524995065,134,180.11863493919373,1.2036536931991577
75.82230162620544,0.682511031627655,0.6433114409446716,0.7918103337287903,47.47943445119292,135,176.0158874988556,1.3219938278198242
58.030781269073486,0.7099105715751648,0.9052349328994751,0.7535483837127686,62.036042273974324,136,178.4459946155548,1.13544762134552
84.84759902954102,0.7347934246063232,0.7768900990486145,0.7733067870140076,42.42901438786269,137,179.72397232055664,0.9791490435600281
111.92209458351135,0.7496095895767212,0.5124515295028687,0.8450276255607605,32.16523076517155,138,178.88442540168762,0.867840588092804
109.30473685264587,0.7499322295188904,0.5906228423118591,0.8053571581840515,32.9354436382128,139,178.18810200691223,0.845892608165741
52.66757774353027,0.7488481402397156,0.5983688235282898,0.8259999752044678,68.35324794184649,140,183.69694089889526,0.8449187874794006
86.69949460029602,0.7444859147071838,1.2506153583526611,0.6560885906219482,41.522733397660524,141,177.05233669281006,0.8610451221466064
56.82084798812866,0.7372068762779236,0.5262097120285034,0.8372671008110046,63.35702699741709,142,179.06746649742126,0.8920666575431824
58.74584627151489,0.7257850170135498,0.6044346690177917,0.8207547068595886,61.28092841426295,143,181.8063976764679,0.9351068139076233
58.50887203216553,0.701624870300293,0.9022138714790344,0.7447205185890198,61.52913011245342,144,179.0731053352356,1.1093944311141968
100.32049369812012,0.7141695618629456,0.5825005769729614,0.8314102292060852,35.88499086570444,145,182.08388924598694,1.1211106777191162
49.461183309555054,0.7150084376335144,0.6638091206550598,0.8094594478607178,72.78434843479658,146,186.39605832099915,1.1588428020477295
108.21867251396179,0.7243653535842896,0.542911171913147,0.8161643743515015,33.265978193694316,147,178.38042044639587,1.0951666831970215
34.26865839958191,0.7098718285560608,1.4121891260147095,0.6119565367698669,105.05225964854,148,183.94525837898254,1.1134939193725586
54.76340961456299,0.7135242819786072,0.7860767841339111,0.7798742055892944,65.73732397850313,149,176.81175708770752,1.0162183046340942
88.35553240776062,0.7034704089164734,0.6273284554481506,0.8057971000671387,40.74447747523049,150,174.57453560829163,1.0295640230178833
101.53550362586975,0.7195643186569214,0.6027234792709351,0.7906040549278259,35.45557830948477,151,175.68428802490234,0.9675838351249695
89.81897783279419,0.7481769919395447,0.678345799446106,0.7868131995201111,40.080616445020254,152,180.10619950294495,0.871590793132782
51.93596839904785,0.7469122409820557,0.6731016635894775,0.8018518686294556,69.31612350692203,153,182.49414730072021,0.9113450646400452
49.090089082717896,0.7195901274681091,0.7522556781768799,0.7850649356842041,73.33455830430292,154,189.4889976978302,1.059428095817566
72.84876346588135,0.7214486002922058,0.8219728469848633,0.7645833492279053,49.41744826850845,155,177.25864100456238,1.0106186866760254
95.19222021102905,0.743569552898407,0.713215708732605,0.7909395694732666,37.81821657294322,156,180.47285676002502,0.8871485590934753
54.58109927177429,0.7385361790657043,1.3676562309265137,0.652816891670227,65.95689804770349,157,177.81919503211975,0.8910616636276245
49.97415351867676,0.7294761538505554,0.6195937991142273,0.8285714387893677,72.0372381826253,158,179.09695625305176,0.914508044719696
54.08996272087097,0.7252429723739624,0.7480801343917847,0.7717105150222778,66.55578630323063,159,178.91834139823914,0.9104437828063965
55.88548827171326,0.6863182783126831,0.8687750697135925,0.7512820363044739,64.4174384322622,160,181.00790548324585,1.038476586341858
57.76221036911011,0.6516526341438293,0.6808822751045227,0.7905405163764954,62.324484762535974,161,168.76250219345093,1.231351613998413
51.54166316986084,0.6431991457939148,1.0298882722854614,0.7173333168029785,69.84640732558107,162,181.22265243530273,1.3013845682144165
54.67100763320923,0.6570989489555359,0.6083541512489319,0.8271604776382446,65.84842964945143,163,178.58387660980225,1.2182122468948364
74.38281297683716,0.7019733190536499,0.7225850224494934,0.7893617153167725,48.39827718159894,164,175.54953169822693,1.0085186958312988
50.20292925834656,0.7317992448806763,1.1788601875305176,0.6985815763473511,71.70896306616366,165,178.46501231193542,0.8978579640388489
52.822235107421875,0.7364324927330017,0.8443534970283508,0.7496503591537476,68.15311757783184,166,171.51422595977783,0.9041447043418884
97.35643339157104,0.7467057108879089,1.0041474103927612,0.7243150472640991,36.977525517195886,167,170.55244135856628,0.8760535717010498
70.18374371528625,0.74057537317276,0.9763917326927185,0.7218009233474731,51.293929468967725,168,184.2524380683899,0.8903980255126953
55.11416244506836,0.7380457520484924,0.5806454420089722,0.8220000267028809,65.31896413354875,169,179.31112599372864,0.8900271058082581
52.986045598983765,0.7457248568534851,0.5202162861824036,0.845283031463623,67.94241690059326,170,182.20565223693848,0.8483830690383911
22.45785355567932,0.7373875379562378,1.8209104537963867,0.40869563817977905,160.30027050780208,171,175.8395881652832,0.8597066402435303
82.62316131591797,0.7357614040374756,0.8725953698158264,0.7359073162078857,43.57131756596722,172,179.9000129699707,0.859782874584198
40.62831425666809,0.7279790639877319,1.2405294179916382,0.6801652908325195,88.60815581116937,173,180.38846945762634,0.895094096660614
82.00230717658997,0.7308828830718994,0.5945819020271301,0.8115829825401306,43.90120380695494,174,179.50282049179077,0.8703536987304688
99.46759915351868,0.7503839731216431,0.6890065670013428,0.7774834632873535,36.19269018893023,175,173.88584160804749,0.8001909255981445
47.03919053077698,0.756656289100647,1.1588233709335327,0.6739726066589355,76.53192921431288,176,184.96505761146545,0.7771791219711304
111.63367247581482,0.76381915807724,0.6743730902671814,0.7855907678604126,32.248334397311275,177,176.98438429832458,0.7669422030448914
50.943132638931274,0.757856547832489,0.9620509743690491,0.7280575633049011,70.66703230670275,178,175.5865569114685,0.8177269697189331
92.82013773918152,0.747944712638855,0.714435875415802,0.7744185924530029,38.78468711300303,179,179.77235412597656,0.9076467752456665
51.33879613876343,0.760786235332489,0.6410817503929138,0.7958042025566101,70.12240782330724,180,177.11370182037354,0.8503221869468689
57.795828342437744,0.7603603601455688,0.6603337526321411,0.8066666722297668,62.28823261551263,181,181.16065406799316,0.8315778374671936
45.87940049171448,0.7390395402908325,0.48227766156196594,0.847169816493988,78.46658764972608,182,184.26612305641174,0.9279874563217163
50.74173402786255,0.7116658091545105,0.8760342597961426,0.7493506669998169,70.94751625995323,183,177.04317951202393,1.0697842836380005
39.03139090538025,0.6967980265617371,0.43222588300704956,0.8714285492897034,92.23345406078678,184,182.02837204933167,1.1281079053878784
44.06585931777954,0.7033026814460754,0.6263185739517212,0.8169230818748474,81.69589917760857,185,175.77417993545532,1.0533697605133057
52.629541873931885,0.7094330191612244,1.8624271154403687,0.5532894730567932,68.40264748310734,186,176.5227689743042,1.0055866241455078
69.95424175262451,0.7209839820861816,0.7447298169136047,0.7656521797180176,51.462211723064485,187,183.02741146087646,0.9134090542793274
50.92636442184448,0.7211517095565796,0.6994566917419434,0.7855263352394104,70.69030041452963,188,179.61883926391602,0.9003962874412537
51.727415323257446,0.7284307479858398,0.6126152276992798,0.8273333311080933,69.59559022044128,189,179.89925694465637,0.8569020628929138
91.86236023902893,0.7395170331001282,0.6052629947662354,0.8110367655754089,39.189064929669556,190,171.27600574493408,0.813156247138977
59.201789140701294,0.72885662317276,0.7261343598365784,0.7883116602897644,60.80897304377235,191,174.5055537223816,0.8719393610954285
56.07543706893921,0.7394137978553772,0.9719883799552917,0.7064515948295593,64.1992321089563,192,179.02250623703003,0.8481172919273376
120.4406304359436,0.7488997578620911,0.6503835320472717,0.7997395992279053,29.89024540115357,193,176.86319136619568,0.8214415311813354
60.77451157569885,0.7558044791221619,0.45074284076690674,0.850931704044342,59.23535881511695,194,172.29505944252014,0.8040950298309326
88.40040373802185,0.7493256330490112,0.9797518253326416,0.7129824757575989,40.723795907864236,195,184.83832168579102,0.8236486315727234
73.35424160957336,0.7541137933731079,0.7048324346542358,0.7972762584686279,49.076916630955516,196,180.8034543991089,0.8188554048538208
49.72746920585632,0.7496870160102844,0.9399153590202332,0.7099290490150452,72.39459513005005,197,172.9772469997406,0.8564459085464478
55.64970779418945,0.7450408339500427,0.9463289976119995,0.7269737124443054,64.69036662894905,198,178.19808912277222,0.8931915163993835
94.13786292076111,0.7420724630355835,0.6329415440559387,0.8121710419654846,38.24178591169248,199,178.20869302749634,0.910758376121521
68.30874681472778,0.7542428374290466,0.6708012819290161,0.8042452931404114,52.70188911186141,200,172.6666932106018,0.8443620204925537
49.84063410758972,0.7556754350662231,0.6132768988609314,0.817037045955658,72.23022067152618,201,175.03365635871887,0.8315802812576294
106.52206134796143,0.7523069381713867,0.6100251078605652,0.8043613433837891,33.79581613840874,202,177.49998474121094,0.8496401309967041
99.76603198051453,0.7441374063491821,0.639297366142273,0.808562695980072,36.08442601689443,203,173.50535416603088,0.9219154119491577
47.119688510894775,0.7245976328849792,1.0935583114624023,0.7141790986061096,76.40118417097827,204,181.3793158531189,0.9992977380752563
82.91845035552979,0.7213582396507263,0.6974167227745056,0.7861940264701843,43.41615146646211,205,182.83986258506775,0.9856901168823242
116.06491112709045,0.7235264778137207,0.5552968978881836,0.8388739824295044,31.017126236007876,206,176.17069816589355,0.9551339149475098
92.5940113067627,0.7284307479858398,0.46034151315689087,0.8568840622901917,38.87940428537273,207,177.9844160079956,0.9357628226280212
41.78161334991455,0.7408334612846375,0.9760814309120178,0.7188034057617188,86.16230229911316,208,180.49215579032898,0.8990984559059143
109.50632190704346,0.7503839731216431,0.42129409313201904,0.8708933591842651,32.874814324016185,209,176.71267104148865,0.8785862922668457
58.52854800224304,0.7505130171775818,0.5571090579032898,0.8222222328186035,61.50844541474075,210,179.62954330444336,0.8680704832077026
46.86133599281311,0.7488739490509033,0.7317243814468384,0.8116438388824463,76.82239363709378,211,174.30506420135498,0.8959798812866211
71.05443477630615,0.7508614659309387,0.8576017022132874,0.7558558583259583,50.66538086374952,212,176.06399750709534,0.9138251543045044
51.83641576766968,0.7515971064567566,0.5286699533462524,0.8446666598320007,69.44924618505966,213,185.35809707641602,0.9429093599319458
103.96575903892517,0.759302020072937,0.863867461681366,0.755362331867218,34.62678513848147,214,183.59910249710083,0.8946566581726074
107.84274697303772,0.7496870160102844,0.5488159656524658,0.8353590965270996,33.38193899029717,215,180.65297389030457,0.9310829639434814
110.92254066467285,0.7209839820861816,0.9722331166267395,0.7298591732978821,32.45508062137766,216,174.7551097869873,1.0454984903335571
50.13073921203613,0.6882154941558838,1.0659092664718628,0.6764705777168274,71.81222652179959,217,182.77028441429138,1.192651391029358
52.00872755050659,0.6876217722892761,0.6545976996421814,0.8104575276374817,69.21915166072803,218,174.69825339317322,1.1045072078704834
54.41744828224182,0.7212550044059753,0.6995941400527954,0.784931480884552,66.15525192082183,219,178.24724960327148,0.9144180417060852
56.449485063552856,0.7362905144691467,0.6181791424751282,0.7963636517524719,63.773832408692314,220,178.02224469184875,0.8497748970985413
87.92457842826843,0.7346256375312805,0.5588167905807495,0.8250922560691833,40.944182666022,221,177.53930115699768,0.8635631203651428
94.77029013633728,0.7404462695121765,0.6656250953674316,0.8016393184661865,37.98658835823983,222,175.01500415802002,0.8865644335746765
82.85558462142944,0.7543977499008179,0.7733655571937561,0.7745173573493958,43.44909297844614,223,182.11426854133606,0.8639573454856873
110.75440692901611,0.7578049302101135,0.6178950071334839,0.790730357170105,32.50434993803258,224,179.27527689933777,0.8737930655479431
