"validation/eval/mean_squared_error","round_time_in_seconds","round_num","eval/loss","validation/validation_time_in_seconds","mean_absolute_error","eval/mean_squared_error","validation/eval/mean_absolute_error","validation/stat/num_examples","loss","stat/num_examples","eval/mean_absolute_error","validation/eval/loss","mean_squared_error"
0.01679549738764763,7.555533170700073,159.0,"",7.952160120010376,0.04474038630723953,"",0.04519219323992729,77483.0,0.01655573397874832,"","",0.01679549738764763,0.01655573397874832
0.016789745539426804,7.643345832824707,160.0,"",7.886069059371948,0.04306281358003616,"",0.04498065263032913,77483.0,0.015356412157416344,"","",0.016789745539426804,0.015356412157416344
0.016816359013319016,8.064074039459229,161.0,"",7.980515480041504,0.042555201798677444,"",0.04459548741579056,77483.0,0.015258721075952053,"","",0.016816359013319016,0.015258721075952053
0.016779601573944092,7.614200830459595,162.0,"",7.907475709915161,0.043974582105875015,"",0.044999293982982635,77483.0,0.01621069945394993,"","",0.016779601573944092,0.01621069945394993
0.01680191047489643,8.150295972824097,163.0,"",7.985929250717163,0.04389287531375885,"",0.04500121623277664,77483.0,0.016088612377643585,"","",0.01680191047489643,0.016088612377643585
0.016806118190288544,7.800991535186768,164.0,"",7.923133134841919,0.04436236619949341,"",0.04491028934717178,77483.0,0.01645846478641033,"","",0.016806118190288544,0.01645846478641033
0.016834154725074768,7.9332404136657715,165.0,"",7.950143575668335,0.04270482435822487,"",0.04452470317482948,77483.0,0.015248692594468594,"","",0.016834154725074768,0.015248692594468594
0.01677992194890976,8.154003858566284,166.0,"",7.853874921798706,0.042922087013721466,"",0.04471129924058914,77483.0,0.015639808028936386,"","",0.01677992194890976,0.015639808028936386
0.016796190291643143,8.129161596298218,167.0,"",7.975155591964722,0.043688151985406876,"",0.04485480487346649,77483.0,0.016010042279958725,"","",0.016796190291643143,0.016010042279958725
0.016766544431447983,7.684986352920532,168.0,"",7.853826284408569,0.04404278099536896,"",0.04499698430299759,77483.0,0.01621660776436329,"","",0.016766544431447983,0.01621660776436329
0.01676136814057827,7.88462495803833,169.0,"",7.936316967010498,0.044588230550289154,"",0.045176345854997635,77483.0,0.016589682549238205,"","",0.01676136814057827,0.016589682549238205
0.01680290326476097,8.397894382476807,170.0,"",7.809046268463135,0.04527432471513748,"",0.04510148614645004,77483.0,0.017022624611854553,"","",0.01680290326476097,0.017022624611854553
0.01683412306010723,7.7966883182525635,171.0,"",7.957149505615234,0.04266277700662613,"",0.04441273957490921,77483.0,0.015304412692785263,"","",0.01683412306010723,0.015304412692785263
0.016778409481048584,7.886407852172852,172.0,"",7.843320369720459,0.042578477412462234,"",0.04464788734912872,77483.0,0.015432767570018768,"","",0.016778409481048584,0.015432767570018768
0.016779305413365364,8.353333234786987,173.0,"",7.89815878868103,0.04412580281496048,"",0.045075129717588425,77483.0,0.016424918547272682,"","",0.016779305413365364,0.016424918547272682
0.01676209457218647,7.765523910522461,174.0,"",7.913388729095459,0.04392449930310249,"",0.044996898621320724,77483.0,0.01614735834300518,"","",0.01676209457218647,0.01614735834300518
0.01677551493048668,8.172254800796509,175.0,"",8.039247989654541,0.04396723583340645,"",0.04492412135004997,77483.0,0.016244741156697273,"","",0.01677551493048668,0.016244741156697273
0.01678401604294777,7.728264331817627,176.0,"",7.826817512512207,0.042477041482925415,"",0.04452505707740784,77483.0,0.015222941525280476,"","",0.01678401604294777,0.015222941525280476
0.01683053746819496,7.791440963745117,177.0,"",7.962864637374878,0.04211080074310303,"",0.04428575560450554,77483.0,0.015054306946694851,"","",0.01683053746819496,0.015054306946694851
0.01677696220576763,7.66868782043457,178.0,"",7.902913570404053,0.04282916337251663,"",0.044700946658849716,77483.0,0.015650944784283638,"","",0.01677696220576763,0.015650944784283638
0.016791697591543198,8.101239919662476,179.0,"",7.944460391998291,0.044691357761621475,"",0.045088909566402435,77483.0,0.016724398359656334,"","",0.016791697591543198,0.016724398359656334
0.016788626089692116,7.841802358627319,180.0,"",7.852405071258545,0.04413750022649765,"",0.044979844242334366,77483.0,0.016245244070887566,"","",0.016788626089692116,0.016245244070887566
0.016777219250798225,7.701606512069702,181.0,"",7.924424409866333,0.045589882880449295,"",0.04576588794589043,77483.0,0.01718648336827755,"","",0.016777219250798225,0.01718648336827755
0.016780754551291466,8.162996053695679,182.0,"",7.871436834335327,0.04485689476132393,"",0.04519592225551605,77483.0,0.01655147410929203,"","",0.016780754551291466,0.01655147410929203
0.016785791143774986,7.944281816482544,183.0,"",7.887722730636597,0.045277681201696396,"",0.04548192769289017,77483.0,0.016924940049648285,"","",0.016785791143774986,0.016924940049648285
0.016776753589510918,8.06933307647705,184.0,"",7.852192640304565,0.044333573430776596,"",0.04486845061182976,77483.0,0.01638558879494667,"","",0.016776753589510918,0.01638558879494667
0.01680022105574608,8.171188592910767,185.0,"",7.918241024017334,0.043078966438770294,"",0.04467827081680298,77483.0,0.015631284564733505,"","",0.01680022105574608,0.015631284564733505
0.016805440187454224,7.82113790512085,186.0,"",7.835988759994507,0.04312984272837639,"",0.04467478021979332,77483.0,0.015714043751358986,"","",0.016805440187454224,0.015714043751358986
0.016782984137535095,7.964780330657959,187.0,"",7.838989496231079,0.04351595789194107,"",0.04464893043041229,77483.0,0.01600562036037445,"","",0.016782984137535095,0.01600562036037445
0.016816822811961174,8.298245668411255,188.0,"",7.785033941268921,0.0440521165728569,"",0.04469770938158035,77483.0,0.016352469101548195,"","",0.016816822811961174,0.016352469101548195
0.016770562157034874,7.944748640060425,189.0,"",7.8769190311431885,0.04389301314949989,"",0.04481685906648636,77483.0,0.016306884586811066,"","",0.016770562157034874,0.016306884586811066
0.016771018505096436,7.786139726638794,190.0,"",7.889185428619385,0.04390135779976845,"",0.044765692204236984,77483.0,0.01620279811322689,"","",0.016771018505096436,0.01620279811322689
0.016761988401412964,8.363388538360596,191.0,"",7.8107850551605225,0.04497630149126053,"",0.04534260928630829,77483.0,0.01687052473425865,"","",0.016761988401412964,0.01687052473425865
0.01680753193795681,7.863683223724365,192.0,"",7.863105058670044,0.04215570166707039,"",0.04426191747188568,77483.0,0.014937018975615501,"","",0.01680753193795681,0.014937018975615501
0.016786612570285797,8.318889617919922,193.0,"",7.847809314727783,0.04282251000404358,"",0.04438544809818268,77483.0,0.015753624960780144,"","",0.016786612570285797,0.015753624960780144
0.016795387491583824,8.261607885360718,194.0,"",7.881035566329956,0.042228151112794876,"",0.04423939436674118,77483.0,0.015327539294958115,"","",0.016795387491583824,0.015327539294958115
0.016766728833317757,7.7224531173706055,195.0,"",7.889286518096924,0.04377317056059837,"",0.04475836828351021,77483.0,0.016328532248735428,"","",0.016766728833317757,0.016328532248735428
0.016795752570033073,8.271036624908447,196.0,"",7.909563779830933,0.04358096048235893,"",0.04456111416220665,77483.0,0.016121309250593185,"","",0.016795752570033073,0.016121309250593185
0.016789540648460388,7.758904218673706,197.0,"",7.86130690574646,0.044125091284513474,"",0.04489245265722275,77483.0,0.01646987721323967,"","",0.016789540648460388,0.01646987721323967
0.01676781289279461,7.633462429046631,198.0,"",7.8488733768463135,0.04327426850795746,"",0.044738128781318665,77483.0,0.015796536579728127,"","",0.01676781289279461,0.015796536579728127
0.016776451840996742,7.956884384155273,199.0,"",7.858110666275024,0.043958693742752075,"",0.04480823501944542,77483.0,0.016271909698843956,"","",0.016776451840996742,0.016271909698843956
0.016786733642220497,8.099431276321411,200.0,"",7.865971565246582,0.044922977685928345,"",0.04511261358857155,77483.0,0.016848942264914513,"","",0.016786733642220497,0.016848942264914513
"","",201,0.016786737367510796,"","",0.016786737367510796,"","","",77483,0.04511260241270065,"",""
