"validation/eval/mean_absolute_error","eval/loss","validation/validation_time_in_seconds","stat/num_examples","mean_absolute_error","mean_squared_error","validation/eval/loss","loss","eval/mean_absolute_error","eval/mean_squared_error","round_time_in_seconds","validation/eval/mean_squared_error","round_num","validation/stat/num_examples"
0.0394572839140892,"",8.234369277954102,"",0.04029145836830139,0.03060261346399784,0.029967674985527992,0.03060261346399784,"","",2.072603940963745,0.029967674985527992,159.0,77483.0
0.0394572839140892,"",8.234535455703735,"",0.04292996972799301,0.03257836028933525,0.029967674985527992,0.03257836028933525,"","",1.9833152294158936,0.029967674985527992,160.0,77483.0
0.0394572839140892,"",8.373267412185669,"",0.03929687663912773,0.029726577922701836,0.029967674985527992,0.029726577922701836,"","",2.0615124702453613,0.029967674985527992,161.0,77483.0
0.0394572839140892,"",8.203140020370483,"",0.0388086773455143,0.029422102496027946,0.029967674985527992,0.029422102496027946,"","",2.1965718269348145,0.029967674985527992,162.0,77483.0
0.0394572839140892,"",8.130558252334595,"",0.03738986700773239,0.028114650398492813,0.029967674985527992,0.028114650398492813,"","",2.2090511322021484,0.029967674985527992,163.0,77483.0
0.0394572839140892,"",8.32687258720398,"",0.04416200518608093,0.03417139872908592,0.029967674985527992,0.03417139872908592,"","",2.147484540939331,0.029967674985527992,164.0,77483.0
0.0394572839140892,"",8.198761224746704,"",0.03932343050837517,0.02960732765495777,0.029967674985527992,0.02960732765495777,"","",2.3085227012634277,0.029967674985527992,165.0,77483.0
0.0394572839140892,"",8.185222864151001,"",0.034026943147182465,0.025494612753391266,0.029967674985527992,0.025494612753391266,"","",2.2914304733276367,0.029967674985527992,166.0,77483.0
0.0394572839140892,"",8.321982145309448,"",0.039213571697473526,0.029735421761870384,0.029967674985527992,0.029735421761870384,"","",2.2124476432800293,0.029967674985527992,167.0,77483.0
0.0394572839140892,"",8.22055196762085,"",0.04123321920633316,0.03166946768760681,0.029967674985527992,0.03166946768760681,"","",2.6278395652770996,0.029967674985527992,168.0,77483.0
0.0394572839140892,"",8.151431560516357,"",0.041440412402153015,0.03149934858083725,0.029967674985527992,0.03149934858083725,"","",2.3535845279693604,0.029967674985527992,169.0,77483.0
0.0394572839140892,"",8.302744388580322,"",0.04122546315193176,0.03143005073070526,0.029967674985527992,0.03143005073070526,"","",2.096111536026001,0.029967674985527992,170.0,77483.0
0.0394572839140892,"",8.127051830291748,"",0.037500496953725815,0.028377030044794083,0.029967674985527992,0.028377030044794083,"","",2.1601686477661133,0.029967674985527992,171.0,77483.0
0.0394572839140892,"",8.207667112350464,"",0.042057979851961136,0.032010193914175034,0.029967674985527992,0.032010193914175034,"","",2.087285041809082,0.029967674985527992,172.0,77483.0
0.0394572839140892,"",8.342074155807495,"",0.037857379764318466,0.02837614342570305,0.029967674985527992,0.02837614342570305,"","",2.2322537899017334,0.029967674985527992,173.0,77483.0
0.0394572839140892,"",8.253965377807617,"",0.03988151252269745,0.030126843601465225,0.029967674985527992,0.030126843601465225,"","",2.3034939765930176,0.029967674985527992,174.0,77483.0
0.0394572839140892,"",8.184340715408325,"",0.04249333217740059,0.032650891691446304,0.029967674985527992,0.032650891691446304,"","",2.3098995685577393,0.029967674985527992,175.0,77483.0
0.0394572839140892,"",8.25205659866333,"",0.037955574691295624,0.028885170817375183,0.029967674985527992,0.028885170817375183,"","",2.2557482719421387,0.029967674985527992,176.0,77483.0
0.0394572839140892,"",8.196760177612305,"",0.03590160980820656,0.02624884620308876,0.029967674985527992,0.02624884620308876,"","",2.1238839626312256,0.029967674985527992,177.0,77483.0
0.0394572839140892,"",8.179405212402344,"",0.0372677706182003,0.027938520535826683,0.029967674985527992,0.027938520535826683,"","",2.1331803798675537,0.029967674985527992,178.0,77483.0
0.0394572839140892,"",8.267461061477661,"",0.0379021130502224,0.02878660522401333,0.029967674985527992,0.02878660522401333,"","",2.2401797771453857,0.029967674985527992,179.0,77483.0
0.0394572839140892,"",8.471180438995361,"",0.04367194324731827,0.03351755440235138,0.029967674985527992,0.03351755440235138,"","",2.363213300704956,0.029967674985527992,180.0,77483.0
0.0394572839140892,"",8.23405909538269,"",0.04099566489458084,0.03089717961847782,0.029967674985527992,0.03089717961847782,"","",2.122086763381958,0.029967674985527992,181.0,77483.0
0.0394572839140892,"",8.245967626571655,"",0.03960919380187988,0.030032936483621597,0.029967674985527992,0.030032936483621597,"","",2.2883167266845703,0.029967674985527992,182.0,77483.0
0.0394572839140892,"",8.184499502182007,"",0.038560669869184494,0.028932102024555206,0.029967674985527992,0.028932102024555206,"","",2.472785711288452,0.029967674985527992,183.0,77483.0
0.0394572839140892,"",8.206303834915161,"",0.03858141973614693,0.029413627460598946,0.029967674985527992,0.029413627460598946,"","",2.172020673751831,0.029967674985527992,184.0,77483.0
0.0394572839140892,"",8.337379932403564,"",0.03827083110809326,0.028971577063202858,0.029967674985527992,0.028971577063202858,"","",2.2435011863708496,0.029967674985527992,185.0,77483.0
0.0394572839140892,"",8.160554647445679,"",0.03614768385887146,0.02741687186062336,0.029967674985527992,0.02741687186062336,"","",2.22955060005188,0.029967674985527992,186.0,77483.0
0.0394572839140892,"",8.165493249893188,"",0.03949965909123421,0.030173230916261673,0.029967674985527992,0.030173227190971375,"","",2.3457374572753906,0.029967674985527992,187.0,77483.0
0.0394572839140892,"",8.28174114227295,"",0.04485813155770302,0.03395555913448334,0.029967674985527992,0.03395555913448334,"","",2.06632399559021,0.029967674985527992,188.0,77483.0
0.0394572839140892,"",8.19538140296936,"",0.038211919367313385,0.029103342443704605,0.029967674985527992,0.029103342443704605,"","",2.113985061645508,0.029967674985527992,189.0,77483.0
0.0394572839140892,"",8.118141174316406,"",0.04072665050625801,0.03094225935637951,0.029967674985527992,0.03094225935637951,"","",2.2715625762939453,0.029967674985527992,190.0,77483.0
0.0394572839140892,"",8.241320133209229,"",0.03932196646928787,0.03000621683895588,0.029967674985527992,0.03000621683895588,"","",2.4412240982055664,0.029967674985527992,191.0,77483.0
0.0394572839140892,"",8.187204837799072,"",0.040602557361125946,0.030632300302386284,0.029967674985527992,0.030632300302386284,"","",2.072787046432495,0.029967674985527992,192.0,77483.0
0.0394572839140892,"",8.19842791557312,"",0.03572908043861389,0.02676302008330822,0.029967674985527992,0.02676302008330822,"","",2.2646427154541016,0.029967674985527992,193.0,77483.0
0.0394572839140892,"",8.251794815063477,"",0.0325138121843338,0.02408544532954693,0.029967674985527992,0.02408544532954693,"","",2.2385828495025635,0.029967674985527992,194.0,77483.0
0.0394572839140892,"",8.135720252990723,"",0.037198446691036224,0.028042690828442574,0.029967674985527992,0.028042690828442574,"","",2.492316246032715,0.029967674985527992,195.0,77483.0
0.0394572839140892,"",8.161257982254028,"",0.03934140130877495,0.029863661155104637,0.029967674985527992,0.02986365742981434,"","",2.276693344116211,0.029967674985527992,196.0,77483.0
0.0394572839140892,"",8.30566692352295,"",0.04305596277117729,0.032731957733631134,0.029967674985527992,0.032731957733631134,"","",2.1644158363342285,0.029967674985527992,197.0,77483.0
0.0394572839140892,"",8.211783170700073,"",0.0390239842236042,0.02938965894281864,0.029967674985527992,0.02938965894281864,"","",2.3611364364624023,0.029967674985527992,198.0,77483.0
0.0394572839140892,"",8.148918151855469,"",0.041298579424619675,0.03148272633552551,0.029967674985527992,0.03148273378610611,"","",2.2870731353759766,0.029967674985527992,199.0,77483.0
0.0394572839140892,"",8.270687818527222,"",0.03964037448167801,0.030055735260248184,0.029967674985527992,0.030055735260248184,"","",2.0902256965637207,0.029967674985527992,200.0,77483.0
"",0.029967648908495903,"",77483,"","","","",0.0394572988152504,0.029967648908495903,"","",201,""
