"validation/eval/mean_squared_error","round_num","eval/loss","mean_squared_error","stat/num_examples","eval/mean_squared_error","round_time_in_seconds","validation/eval/loss","validation/eval/mean_absolute_error","validation/stat/num_examples","mean_absolute_error","eval/mean_absolute_error","loss","validation/validation_time_in_seconds"
0.029122525826096535,109.0,"",0.029401443898677826,"","",22.072002410888672,0.029122525826096535,0.038612160831689835,77483.0,0.0388539656996727,"",0.029401447623968124,8.817042827606201
0.029122525826096535,110.0,"",0.0283376295119524,"","",20.83185338973999,0.029122525826096535,0.038612160831689835,77483.0,0.037804778665304184,"",0.0283376295119524,8.744493007659912
0.029122525826096535,111.0,"",0.030288517475128174,"","",21.7993004322052,0.029122525826096535,0.038612160831689835,77483.0,0.039832837879657745,"",0.030288517475128174,8.980072975158691
0.029122525826096535,112.0,"",0.02966572716832161,"","",20.7888023853302,0.029122525826096535,0.038612160831689835,77483.0,0.0392187163233757,"",0.02966572716832161,8.746378898620605
0.029122525826096535,113.0,"",0.028879452496767044,"","",21.725571155548096,0.029122525826096535,0.038612160831689835,77483.0,0.038408055901527405,"",0.028879452496767044,8.757413625717163
0.029122525826096535,114.0,"",0.028645697981119156,"","",21.878453254699707,0.029122525826096535,0.038612160831689835,77483.0,0.03813929110765457,"",0.028645697981119156,8.847259998321533
0.029122525826096535,115.0,"",0.028376901522278786,"","",20.98049807548523,0.029122525826096535,0.038612160831689835,77483.0,0.037764083594083786,"",0.028376901522278786,8.756067037582397
0.029122525826096535,116.0,"",0.02872653305530548,"","",21.675151824951172,0.029122525826096535,0.038612160831689835,77483.0,0.03806331753730774,"",0.02872653305530548,8.815769672393799
0.029122525826096535,117.0,"",0.02983580343425274,"","",21.2217116355896,0.029122525826096535,0.038612160831689835,77483.0,0.039474621415138245,"",0.02983580343425274,8.603904962539673
0.029122525826096535,118.0,"",0.02905592881143093,"","",21.965275526046753,0.029122525826096535,0.038612160831689835,77483.0,0.038530100136995316,"",0.02905592881143093,8.558499574661255
0.029122525826096535,119.0,"",0.028664708137512207,"","",23.836618900299072,0.029122525826096535,0.038612160831689835,77483.0,0.038100674748420715,"",0.028664708137512207,8.770795106887817
0.029122525826096535,120.0,"",0.030577773228287697,"","",21.26872444152832,0.029122525826096535,0.038612160831689835,77483.0,0.04021994769573212,"",0.030577773228287697,8.780830383300781
0.029122525826096535,121.0,"",0.028815755620598793,"","",21.759978771209717,0.029122525826096535,0.038612160831689835,77483.0,0.03824620693922043,"",0.028815755620598793,8.986773014068604
0.029122525826096535,122.0,"",0.028388455510139465,"","",22.91208553314209,0.029122525826096535,0.038612160831689835,77483.0,0.037864457815885544,"",0.028388455510139465,8.843219518661499
0.029122525826096535,123.0,"",0.028745025396347046,"","",23.460493564605713,0.029122525826096535,0.038612160831689835,77483.0,0.03817372024059296,"",0.028745025396347046,8.811509609222412
0.029122525826096535,124.0,"",0.028981059789657593,"","",21.054712533950806,0.029122525826096535,0.038612160831689835,77483.0,0.0382726676762104,"",0.028981059789657593,8.736947536468506
0.029122525826096535,125.0,"",0.029575133696198463,"","",21.696731328964233,0.029122525826096535,0.038612160831689835,77483.0,0.03921046853065491,"",0.029575133696198463,8.739598989486694
0.029122525826096535,126.0,"",0.02905077300965786,"","",20.70801043510437,0.029122525826096535,0.038612160831689835,77483.0,0.03870461881160736,"",0.02905077300965786,8.610617876052856
0.029122525826096535,127.0,"",0.02889789454638958,"","",21.105427026748657,0.029122525826096535,0.038612160831689835,77483.0,0.038412753492593765,"",0.02889789454638958,8.628503561019897
0.029122525826096535,128.0,"",0.02785513363778591,"","",22.148212909698486,0.029122525826096535,0.038612160831689835,77483.0,0.03718465566635132,"",0.027855129912495613,8.688007354736328
0.029122525826096535,129.0,"",0.02866884134709835,"","",21.403016805648804,0.029122525826096535,0.038612160831689835,77483.0,0.03799281269311905,"",0.02866884134709835,8.681763887405396
0.029122525826096535,130.0,"",0.02955344319343567,"","",22.060073375701904,0.029122525826096535,0.038612160831689835,77483.0,0.03898075968027115,"",0.02955344319343567,8.709045886993408
0.029122525826096535,131.0,"",0.02909870631992817,"","",21.13282036781311,0.029122525826096535,0.038612160831689835,77483.0,0.038440875709056854,"",0.02909870631992817,8.92624282836914
0.029122525826096535,132.0,"",0.02822527103126049,"","",23.607752561569214,0.029122525826096535,0.038612160831689835,77483.0,0.03753971308469772,"",0.02822527103126049,8.611615896224976
0.029122525826096535,133.0,"",0.02970685251057148,"","",21.52035164833069,0.029122525826096535,0.038612160831689835,77483.0,0.03939616680145264,"",0.02970685251057148,8.621194839477539
0.029122525826096535,134.0,"",0.030347220599651337,"","",23.76077651977539,0.029122525826096535,0.038612160831689835,77483.0,0.04011473059654236,"",0.030347220599651337,8.648677587509155
0.029122525826096535,135.0,"",0.029084553942084312,"","",21.21090579032898,0.029122525826096535,0.038612160831689835,77483.0,0.038697969168424606,"",0.029084553942084312,8.695448398590088
0.029122525826096535,136.0,"",0.029229721054434776,"","",20.110066175460815,0.029122525826096535,0.038612160831689835,77483.0,0.03907351568341255,"",0.029229721054434776,8.58192753791809
0.029122525826096535,137.0,"",0.02977372147142887,"","",21.802706718444824,0.029122525826096535,0.038612160831689835,77483.0,0.03932836279273033,"",0.02977372147142887,8.590950965881348
0.029122525826096535,138.0,"",0.029426075518131256,"","",21.390077590942383,0.029122525826096535,0.038612160831689835,77483.0,0.03881406411528587,"",0.029426075518131256,8.696591854095459
0.029122525826096535,139.0,"",0.02889416180551052,"","",21.17603588104248,0.029122525826096535,0.038612160831689835,77483.0,0.0384521409869194,"",0.02889416180551052,8.618119955062866
0.029122525826096535,140.0,"",0.028821304440498352,"","",21.894314527511597,0.029122525826096535,0.038612160831689835,77483.0,0.03822042793035507,"",0.028821304440498352,8.632890701293945
0.029122525826096535,141.0,"",0.030824633315205574,"","",20.78936219215393,0.029122525826096535,0.038612160831689835,77483.0,0.04050794616341591,"",0.030824633315205574,8.8160240650177
0.029122525826096535,142.0,"",0.029071977362036705,"","",21.91890549659729,0.029122525826096535,0.038612160831689835,77483.0,0.03852145001292229,"",0.029071977362036705,8.587096929550171
0.029122525826096535,143.0,"",0.029061514884233475,"","",21.818211793899536,0.029122525826096535,0.038612160831689835,77483.0,0.03838495537638664,"",0.029061514884233475,8.718928337097168
0.029122525826096535,144.0,"",0.02976071834564209,"","",21.148722410202026,0.029122525826096535,0.038612160831689835,77483.0,0.03948638215661049,"",0.02976071834564209,8.574058055877686
0.029122525826096535,145.0,"",0.028774559497833252,"","",22.25119376182556,0.029122525826096535,0.038612160831689835,77483.0,0.038304414600133896,"",0.028774559497833252,8.683069944381714
0.029122525826096535,146.0,"",0.029839634895324707,"","",21.129687309265137,0.029122525826096535,0.038612160831689835,77483.0,0.039273329079151154,"",0.029839634895324707,8.668191909790039
0.029122525826096535,147.0,"",0.029411328956484795,"","",24.126423835754395,0.029122525826096535,0.038612160831689835,77483.0,0.03892337530851364,"",0.029411328956484795,8.599158525466919
0.029122525826096535,148.0,"",0.029970861971378326,"","",22.202796459197998,0.029122525826096535,0.038612160831689835,77483.0,0.03948531672358513,"",0.029970861971378326,8.546245574951172
0.029122525826096535,149.0,"",0.028840165585279465,"","",20.355130910873413,0.029122525826096535,0.038612160831689835,77483.0,0.038345593959093094,"",0.028840165585279465,8.653465509414673
0.029122525826096535,150.0,"",0.028507284820079803,"","",21.854717254638672,0.029122525826096535,0.038612160831689835,77483.0,0.03802986070513725,"",0.028507284820079803,8.653429746627808
0.029122525826096535,151.0,"",0.030135076493024826,"","",20.7810480594635,0.029122525826096535,0.038612160831689835,77483.0,0.039803583174943924,"",0.030135076493024826,8.869734525680542
0.029122525826096535,152.0,"",0.0284013319760561,"","",22.179489612579346,0.029122525826096535,0.038612160831689835,77483.0,0.037820130586624146,"",0.0284013319760561,8.68996548652649
0.029122525826096535,153.0,"",0.029235828667879105,"","",21.311272144317627,0.029122525826096535,0.038612160831689835,77483.0,0.038692157715559006,"",0.029235828667879105,8.610468864440918
0.029122525826096535,154.0,"",0.029379401355981827,"","",21.516301155090332,0.029122525826096535,0.038612160831689835,77483.0,0.038964711129665375,"",0.029379401355981827,8.63473916053772
0.029122525826096535,155.0,"",0.028316892683506012,"","",24.00770401954651,0.029122525826096535,0.038612160831689835,77483.0,0.037556689232587814,"",0.028316892683506012,8.714805364608765
0.029122525826096535,156.0,"",0.03051798790693283,"","",20.631418466567993,0.029122525826096535,0.038612160831689835,77483.0,0.04018523916602135,"",0.03051798790693283,8.615713357925415
0.029122525826096535,157.0,"",0.02916455827653408,"","",21.325088024139404,0.029122525826096535,0.038612160831689835,77483.0,0.0386677049100399,"",0.02916455827653408,8.698424577713013
