"sparse_categorical_accuracy","train_steps_per_hour","train_step_time_in_seconds","validation/sparse_categorical_accuracy","validation/validation_time_in_seconds","round_num","validation/loss","loss"
0.781632661819458,78.01784189316146,46.14329123497009,0.7660002708435059,171.4357726573944,69,0.7420065402984619,0.7198289632797241
0.8190112113952637,79.7562322840819,45.13753843307495,0.7751635909080505,172.4937674999237,70,0.7480853199958801,0.6006163954734802
0.7913234233856201,74.43424028576607,48.36483836174011,0.7760670185089111,169.7723126411438,71,0.7314305901527405,0.7757719159126282
0.7947019934654236,65.95570702327353,54.5820848941803,0.778390109539032,170.68044519424438,72,0.7229784727096558,0.7006526589393616
0.7881709337234497,70.69555589812053,50.92257857322693,0.7803388833999634,178.55879521369934,73,0.7211173176765442,0.7388998866081238
0.7854340076446533,63.98800924565311,56.26054072380066,0.7658324837684631,172.1205973625183,74,0.7473559975624084,0.7367216944694519
0.8298115134239197,69.23037943974848,52.00029277801514,0.7691881060600281,179.6955327987671,75,0.7502914667129517,0.6016706228256226
0.7983396053314209,76.7523163430174,46.90412187576294,0.778286874294281,176.58473682403564,76,0.7187808752059937,0.6975852847099304
0.8164660930633545,68.32792467270123,52.68709707260132,0.7793322205543518,178.96892595291138,77,0.7097597122192383,0.5924675464630127
0.8138847947120667,81.79775646593777,44.01098704338074,0.7800549864768982,184.37504386901855,78,0.7166475653648376,0.6516210436820984
0.799322783946991,68.25642098238102,52.74229073524475,0.7772414684295654,169.15429592132568,79,0.7159765362739563,0.6994890570640564
0.783875048160553,65.43143948054572,55.01942229270935,0.7730599045753479,177.61943793296814,80,0.7383356690406799,0.7461466193199158
0.8210941553115845,64.82154280712471,55.537092208862305,0.7794097065925598,173.35972690582275,81,0.7138071656227112,0.6101560592651367
0.8171806335449219,65.72935814112022,54.77004647254944,0.7797452211380005,174.4995858669281,82,0.7045081853866577,0.6314368844032288
0.8114842772483826,82.18957484935699,43.801175594329834,0.7832815051078796,179.54885125160217,83,0.7069081664085388,0.6400317549705505
0.7806652784347534,69.4170228955719,51.8604781627655,0.7845463156700134,169.79083228111267,84,0.6937216520309448,0.7743798494338989
0.812319278717041,78.74003876475834,45.72006893157959,0.7864822149276733,178.28906536102295,85,0.6854079365730286,0.6440178155899048
0.8149522542953491,64.44700972998474,55.85984539985657,0.7854368090629578,170.9902582168579,86,0.7019862532615662,0.6410218477249146
0.814487636089325,93.0098703100243,38.70556950569153,0.7879534959793091,179.79125332832336,87,0.6821351051330566,0.638333797454834
0.8016061782836914,95.5236256688649,37.68701171875,0.7830749750137329,180.92077374458313,88,0.693484365940094,0.6818731427192688
0.8369517922401428,72.7995326055653,49.45086693763733,0.7785191535949707,180.83348321914673,89,0.7088291645050049,0.5433375835418701
0.8336538672447205,72.48183864721166,49.667614221572876,0.771124005317688,182.14470100402832,90,0.7436231374740601,0.5427230000495911
0.8304498195648193,85.01954833783864,42.34320306777954,0.7895796298980713,172.98222088813782,91,0.6851885318756104,0.5901460647583008
0.8379436135292053,76.56918601161918,47.01630234718323,0.785230278968811,176.05817246437073,92,0.6998968124389648,0.5297611355781555
0.8324732184410095,59.687863212562206,60.31376910209656,0.7740278244018555,170.58166241645813,93,0.7251145243644714,0.5462996363639832
0.8191489577293396,60.82452637880063,59.18665075302124,0.7806228399276733,172.21867036819458,94,0.707965612411499,0.6057753562927246
0.8276150822639465,59.12073374122054,60.892343044281006,0.7819005250930786,179.3913345336914,95,0.6969465613365173,0.5806573033332825
0.8224696516990662,57.30525298106785,62.82146596908569,0.7756540179252625,174.4873869419098,96,0.7175586223602295,0.6239698529243469
0.7963655591011047,69.42268762134837,51.85624647140503,0.7742214202880859,175.57813000679016,97,0.7240723371505737,0.6641939282417297
0.8146464824676514,74.05378458309835,48.61331558227539,0.7893344163894653,174.54343724250793,98,0.665377140045166,0.6048222780227661
0.7999062538146973,65.85235224214073,54.66775107383728,0.7887149453163147,167.96162390708923,99,0.6707541346549988,0.6766600608825684
0.8199886679649353,71.4720530465732,50.369338035583496,0.7944323420524597,177.96542263031006,100,0.6540043354034424,0.6151531934738159
0.8132497072219849,78.81816154021398,45.6747522354126,0.7913994193077087,172.68378233909607,101,0.6631176471710205,0.6366775035858154
0.8050026893615723,82.14207550414034,43.82650399208069,0.7949614524841309,176.15048050880432,102,0.6599023938179016,0.6592934131622314
0.796683669090271,70.83743555242955,50.82058620452881,0.7960842847824097,176.4898338317871,103,0.6536897420883179,0.6545946598052979
0.8127147555351257,72.92069209810572,49.36870312690735,0.7909734845161438,175.51949071884155,104,0.6541370153427124,0.6437346339225769
0.7936878800392151,76.2392370828433,47.21977996826172,0.7893860340118408,181.57200837135315,105,0.6536839008331299,0.7224106788635254
0.8148238658905029,70.63096463386375,50.969146728515625,0.791231632232666,171.38070273399353,106,0.6528123021125793,0.6077446937561035
0.7969798445701599,81.36257060318556,44.246389627456665,0.7699366211891174,174.31288123130798,107,0.7258330583572388,0.7143226265907288
0.8019493818283081,64.33081248651244,55.96074199676514,0.791438102722168,179.70396447181702,108,0.6494390368461609,0.7115470170974731
0.8164817094802856,67.99913221195136,52.94185209274292,0.7885213494300842,174.7679672241211,109,0.6613842844963074,0.6191835403442383
0.8032432198524475,71.32091628926405,50.47607612609863,0.7913219928741455,173.2534670829773,110,0.6537069082260132,0.6744236350059509
0.8277289271354675,73.39871572834804,49.04717969894409,0.7927932739257812,174.36733984947205,111,0.6482177972793579,0.5914060473442078
0.7855769395828247,76.69472458497431,46.939343214035034,0.7825329303741455,174.0453703403473,112,0.6715084910392761,0.7256172299385071
0.8219079375267029,80.87767535637116,44.5116651058197,0.7861208319664001,174.69756054878235,113,0.665355920791626,0.5786625742912292
0.8566696047782898,66.9691535471513,53.75609230995178,0.7815262675285339,175.90561032295227,114,0.7035586833953857,0.4890843629837036
0.8081827759742737,74.83873954356902,48.103429079055786,0.7967941164970398,178.8179633617401,115,0.6487811207771301,0.6384007930755615
0.831563413143158,78.745761843325,45.71674609184265,0.7897732257843018,174.7322962284088,116,0.6708832383155823,0.5840169191360474
0.8259493708610535,69.69038993743413,51.65705060958862,0.7979815006256104,185.83616542816162,117,0.6470515727996826,0.5734815001487732
0.8128620982170105,66.64188888291642,54.02007746696472,0.7791257500648499,175.88993906974792,118,0.7006047368049622,0.6199846267700195
0.8325346112251282,68.59608691922223,52.48112773895264,0.7976201176643372,177.39909148216248,119,0.6438866257667542,0.5939496159553528
0.8327500224113464,74.01109932116756,48.641352891922,0.7949485778808594,175.4639630317688,120,0.6554856300354004,0.5380638837814331
0.8419901728630066,71.50010321693289,50.34957766532898,0.8012725114822388,169.75266885757446,121,0.6352062225341797,0.548372745513916
0.8150086998939514,81.00164907713287,44.4435396194458,0.8028987050056458,177.200040102005,122,0.6296116709709167,0.637971043586731
0.8351469039916992,68.92333449641171,52.23194766044617,0.8051314353942871,173.03158020973206,123,0.6240920424461365,0.5590720772743225
0.8131720423698425,66.68961896935339,53.981415033340454,0.7944581508636475,175.02421736717224,124,0.639353334903717,0.6351072192192078
0.8458828926086426,65.08061786676652,55.31600832939148,0.795748770236969,178.29004287719727,125,0.6360201835632324,0.5001290440559387
0.8483375906944275,77.96908658697092,46.1721453666687,0.7964714765548706,182.80643010139465,126,0.6458024978637695,0.4880170226097107
0.8350357413291931,80.87444333220806,44.51344394683838,0.7935031056404114,173.6797788143158,127,0.6421613097190857,0.5619451403617859
0.828060507774353,60.57981421265997,59.42573523521423,0.800046443939209,167.68482160568237,128,0.6328703761100769,0.5483893156051636
0.8217703104019165,78.00088263795173,46.15332388877869,0.8024598956108093,176.8322298526764,129,0.6239110231399536,0.59282386302948
0.8397913575172424,57.34092268515023,62.782387018203735,0.7913478016853333,175.66234874725342,130,0.6662247776985168,0.5506849884986877
0.8345203399658203,62.921356555197235,57.21427822113037,0.7943291068077087,166.15911984443665,131,0.6427145004272461,0.5650989413261414
0.8317819237709045,82.77980198835957,43.488869428634644,0.7856948971748352,171.1925151348114,132,0.7090039849281311,0.5944845080375671
0.8410269618034363,72.59951847309965,49.5871057510376,0.8000335693359375,172.02590799331665,133,0.6216745376586914,0.5273156762123108
0.8440834283828735,67.15731486866973,53.60547852516174,0.8072609305381775,176.12702417373657,134,0.6095365285873413,0.515119194984436
0.8353658318519592,65.87171646090982,54.65168046951294,0.8053508400917053,175.55624985694885,135,0.611950695514679,0.5635162591934204
0.8356620073318481,89.45467051216143,40.24384617805481,0.7963682413101196,176.13454246520996,136,0.6342052221298218,0.518848180770874
0.8119403123855591,76.70732407816794,46.93163323402405,0.8035697937011719,176.38255524635315,137,0.6147416830062866,0.6122106909751892
0.8382874727249146,61.61874551035275,58.42377948760986,0.7988719940185547,172.55715703964233,138,0.6171170473098755,0.5541192889213562
0.8250487446784973,68.49533779944845,52.558321714401245,0.7992075681686401,178.20561456680298,139,0.6325541138648987,0.5764530301094055
0.8362433910369873,77.0452981721243,46.72575855255127,0.8028987050056458,177.76217484474182,140,0.6079310774803162,0.516609251499176
0.8234732747077942,72.50695943658727,49.65040636062622,0.8028857707977295,169.08145880699158,141,0.6092577576637268,0.5563943386077881
0.8383132815361023,77.90938569833911,46.207526445388794,0.7997754216194153,177.61320114135742,142,0.6213091015815735,0.5132736563682556
0.8398034572601318,65.81498182386501,54.69879198074341,0.8065124154090881,169.78419470787048,143,0.6105659008026123,0.519189178943634
0.8339378237724304,70.69371230239831,50.923906564712524,0.8055444359779358,171.70082354545593,144,0.6165470480918884,0.5682799816131592
0.8274012804031372,60.20407088360041,59.79662084579468,0.7992721199989319,174.2821979522705,145,0.6151825189590454,0.5959028005599976
0.7960065007209778,75.7536918179937,47.52243638038635,0.8052476048469543,171.19618940353394,146,0.612426221370697,0.7081461548805237
0.8321462273597717,76.28144540133881,47.19365215301514,0.7988461852073669,178.53296756744385,147,0.632784366607666,0.5439774394035339
0.8097068667411804,63.673414447264626,56.5385103225708,0.795748770236969,167.6828043460846,148,0.6317671537399292,0.6205899119377136
0.8074277639389038,86.11690149431344,41.803640604019165,0.7848947644233704,172.66566848754883,149,0.6680191159248352,0.6656027436256409
0.8517564535140991,66.75895893336339,53.9253466129303,0.8064220547676086,174.79732728004456,150,0.6024826765060425,0.4979097247123718
0.8381328582763672,64.2445717358762,56.03586268424988,0.8033503890037537,169.102276802063,151,0.6222161650657654,0.517232358455658
0.822098970413208,67.56409586368599,53.282737731933594,0.7978524565696716,173.7302258014679,152,0.633994996547699,0.5854833126068115
0.8426616787910461,90.20739691609295,39.90803551673889,0.8047958612442017,170.73030519485474,153,0.6062915921211243,0.5121114253997803
0.8296422362327576,69.44723320961255,51.837918281555176,0.8091581463813782,176.7492959499359,154,0.6047773957252502,0.5606235265731812
0.8283166289329529,59.94240334608906,60.05765199661255,0.801672637462616,171.3594515323639,155,0.6246660947799683,0.5871618986129761
0.8459801077842712,63.94843052993692,56.295361280441284,0.8066672682762146,169.36225938796997,156,0.6032692193984985,0.5197767615318298
0.8074766397476196,81.06078818913144,44.41111516952515,0.8064994812011719,172.20841431617737,157,0.6034748554229736,0.6365396976470947
0.8476639986038208,68.0888348248444,52.87210464477539,0.810242235660553,170.1811397075653,158,0.5928958058357239,0.48540937900543213
0.8363077044487,80.18200799506172,44.89785289764404,0.8082675933837891,177.6949121952057,159,0.5956831574440002,0.5777366161346436
0.81516033411026,77.91702549690409,46.20299577713013,0.8120878338813782,167.10254573822021,160,0.5808163285255432,0.6118822693824768
0.8316597938537598,79.02697846857764,45.55406355857849,0.8075835704803467,171.31331062316895,161,0.5882634520530701,0.574898362159729
0.8310287594795227,80.07308976981275,44.958924531936646,0.8055057525634766,176.51947164535522,162,0.5939777493476868,0.5524493455886841
0.8462287187576294,69.98819384783175,51.437246799468994,0.8146303296089172,173.54184222221375,163,0.5871435403823853,0.48432621359825134
0.8346554040908813,69.88215308513843,51.51529884338379,0.8133397102355957,174.43932104110718,164,0.5834404826164246,0.5426963567733765
0.849706768989563,55.37218136074761,65.0145959854126,0.811623215675354,172.39396977424622,165,0.5840889811515808,0.5007525086402893
0.8235158920288086,65.02255968653978,55.36539959907532,0.8037247061729431,169.83377361297607,166,0.6035674810409546,0.5970235466957092
0.843407928943634,66.69221490989986,53.97931385040283,0.8124104738235474,181.12263441085815,167,0.5831985473632812,0.5269769430160522
0.8455573916435242,70.03132114258081,51.40557026863098,0.8075577616691589,181.93005108833313,168,0.6100927591323853,0.5016160011291504
0.8728362321853638,81.59018522148773,44.12295413017273,0.8076739311218262,179.22165322303772,169,0.6220391392707825,0.39505892992019653
0.819824755191803,72.21246003540173,49.85289239883423,0.8108488321304321,166.91505122184753,170,0.5896477103233337,0.6283860802650452
0.8284288048744202,70.76068554816486,50.87570834159851,0.8090419769287109,170.55551648139954,171,0.5863699316978455,0.5720423460006714
0.8380531072616577,83.82076825438898,42.94878315925598,0.8106810450553894,173.84301376342773,172,0.591888427734375,0.5226500630378723
0.83136385679245,71.56551381474895,50.303558349609375,0.8100228309631348,178.53993964195251,173,0.5922180414199829,0.5467091202735901
0.853664219379425,74.86024660881644,48.089609146118164,0.7975555658340454,180.7649164199829,174,0.6329696178436279,0.4868042767047882
0.8592903017997742,61.86248634657404,58.19358730316162,0.804215133190155,177.6429295539856,175,0.6125172972679138,0.4563440978527069
0.8618602156639099,81.93565276804073,43.936917304992676,0.8106423616409302,174.5180971622467,176,0.5880279541015625,0.47929081320762634
0.8470780849456787,67.67250528888421,53.19738030433655,0.8105778098106384,170.74284100532532,177,0.5875003337860107,0.5248180627822876
0.8167408108711243,68.0787231726245,52.87995767593384,0.804524838924408,170.38427662849426,178,0.589041531085968,0.623650074005127
0.8429458737373352,58.54043344788258,61.495957374572754,0.8062800765037537,171.9561002254486,179,0.5961371660232544,0.4862230122089386
0.8405664563179016,62.473894657261326,57.62406873703003,0.8006788492202759,171.52818965911865,180,0.6316325664520264,0.5108857750892639
0.8393906950950623,66.6139390126056,54.04274320602417,0.8084225058555603,175.9954068660736,181,0.5917367339134216,0.521030843257904
0.8422849178314209,68.55182040801094,52.51501679420471,0.8114941120147705,169.43717193603516,182,0.5865784883499146,0.5322556495666504
0.8396775722503662,70.55332861494875,51.025232553482056,0.8035697937011719,180.23004126548767,183,0.5984028577804565,0.5304017066955566
0.8617021441459656,86.94260124436418,41.40662860870361,0.8078417181968689,181.48789715766907,184,0.5817936062812805,0.472202330827713
0.8482499718666077,73.44690278000193,49.01500082015991,0.8031309843063354,169.05818367004395,185,0.6075079441070557,0.5398310422897339
0.8125,58.030266810540944,62.03659224510193,0.8093388080596924,173.67597770690918,186,0.5844230651855469,0.6373825073242188
0.866840124130249,66.7632785763707,53.921857595443726,0.8137139678001404,166.70269417762756,187,0.5866900086402893,0.43637463450431824
0.8302487134933472,66.5819580575179,54.06870126724243,0.8111844062805176,171.79983186721802,188,0.5988776087760925,0.581083357334137
0.8748746514320374,68.53576180764902,52.527321577072144,0.8062542676925659,171.8356215953827,189,0.6124290823936462,0.4190443754196167
0.8508569002151489,65.92479606289174,54.6076774597168,0.8069254159927368,172.15093398094177,190,0.6060854196548462,0.5141677260398865
0.8666945099830627,70.11820100187218,51.34187626838684,0.8033245801925659,181.76424765586853,191,0.6339240670204163,0.44033971428871155
0.8288699984550476,104.72105465317546,34.37704110145569,0.8162952065467834,183.0405511856079,192,0.5766612887382507,0.5795811414718628
0.8673245906829834,69.2742476702428,51.967363357543945,0.80893874168396,185.56393194198608,193,0.5924246311187744,0.45037150382995605
0.8528859615325928,84.40770649605797,42.65013408660889,0.8068221211433411,176.06834435462952,194,0.6073973774909973,0.49415311217308044
0.8458817601203918,77.73016528478054,46.31406593322754,0.8123846650123596,171.3461673259735,195,0.5804336667060852,0.5098668336868286
0.8247264623641968,53.36310288405458,67.46234393119812,0.8111327886581421,175.09565353393555,196,0.5892583131790161,0.5901867151260376
0.8352272510528564,71.86818780700138,50.09170413017273,0.8171856999397278,170.21749830245972,197,0.5688387751579285,0.5502163171768188
0.8463597297668457,67.09985681344295,53.65138125419617,0.8164242506027222,177.70276355743408,198,0.5644639134407043,0.5102463960647583
0.8350131511688232,67.84436353900433,53.06262469291687,0.8122684955596924,173.4007966518402,199,0.5883447527885437,0.5350677371025085
0.8405796885490417,78.08466042398722,46.10380554199219,0.8112876415252686,174.28071928024292,200,0.5835297107696533,0.5167815089225769
0.8340611457824707,79.03232967044079,45.550979137420654,0.8168630599975586,173.9639389514923,201,0.572303831577301,0.5504887700080872
0.8453273177146912,70.47539236843282,51.08165955543518,0.8140495419502258,164.48894667625427,202,0.5899684429168701,0.5035545825958252
0.8202787041664124,61.531500816882485,58.50661778450012,0.8149271607398987,174.15332221984863,203,0.5759462714195251,0.5971298217773438
0.8223684430122375,85.16277839410684,42.2719886302948,0.820050835609436,169.80267548561096,204,0.5602518320083618,0.576417863368988
0.8622570037841797,58.4214746548304,61.62117648124695,0.8147464394569397,174.36121773719788,205,0.5782998204231262,0.45834270119667053
0.8952035307884216,52.57812113376822,68.46954441070557,0.8061122894287109,173.56507515907288,206,0.6197013258934021,0.35452818870544434
0.8370044231414795,68.21243694045972,52.776299476623535,0.8066672682762146,165.75417804718018,207,0.601274311542511,0.5290334820747375
0.8810502290725708,62.2771874979004,57.80607867240906,0.8112230896949768,176.9808747768402,208,0.6059879660606384,0.3612349033355713
0.8420776724815369,81.05841832100985,44.412413597106934,0.8152756094932556,180.0935413837433,209,0.5682715773582458,0.5274819731712341
0.8453159332275391,79.5029092641824,45.2813618183136,0.8179213404655457,180.32497715950012,210,0.568516731262207,0.51955246925354
0.8393316268920898,91.25458784204513,39.45007133483887,0.818605363368988,175.7179811000824,211,0.5655036568641663,0.5542153716087341
0.8276574015617371,73.26268891610965,49.138245582580566,0.8179729580879211,173.6628818511963,212,0.5604461431503296,0.5745692253112793
0.790723979473114,81.31996524774553,44.26957130432129,0.8160241842269897,178.89610123634338,213,0.5636186003684998,0.8449932336807251
0.8513593673706055,89.74327772705165,40.11442518234253,0.8125266432762146,173.31665086746216,214,0.5747555494308472,0.49038437008857727
0.8537209033966064,67.66996530700158,53.19937705993652,0.8163338899612427,171.91467308998108,215,0.5665410757064819,0.462289959192276
0.8280270099639893,54.737776841815034,65.76810765266418,0.8104100227355957,172.50632286071777,216,0.5861061215400696,0.5715186595916748
0.846786618232727,66.82598869882469,53.871256828308105,0.8149658441543579,167.542489528656,217,0.5582336187362671,0.5320001840591431
0.8528535962104797,72.33564964949139,49.76799154281616,0.8120362162590027,180.6317114830017,218,0.5707720518112183,0.4984855353832245
0.8418713808059692,78.60060052140804,45.80117678642273,0.817405104637146,175.94719076156616,219,0.5597467422485352,0.517396092414856
0.8551512360572815,74.35108642810931,48.4189293384552,0.8067318201065063,177.95989847183228,220,0.5949764847755432,0.47435399889945984
0.8474576473236084,62.28915456785832,57.79497289657593,0.8065382242202759,176.12541961669922,221,0.605888843536377,0.5069053173065186
0.8260469436645508,72.91547452714977,49.3722357749939,0.8071706295013428,179.00160431861877,222,0.6048417687416077,0.6028607487678528
0.8699562549591064,91.45158899821865,39.365089654922485,0.8170824646949768,182.1507911682129,223,0.5737366080284119,0.45148399472236633
0.8604651093482971,68.03154806911735,52.91662621498108,0.7994398474693298,175.13568711280823,224,0.6480854749679565,0.46692752838134766
