"round_num","sparse_categorical_accuracy","validation/validation_time_in_seconds","loss","train_steps_per_hour","train_step_time_in_seconds","validation/sparse_categorical_accuracy","validation/loss"
175,0.6283883452415466,172.66794657707214,1.4590694904327393,123.40896327572811,29.171300888061523,0.6491617560386658,1.3604439496994019
176,0.6411667466163635,181.6597604751587,1.4747685194015503,139.694559367883,25.770509719848633,0.6503362059593201,1.3511168956756592
177,0.640087366104126,179.21202754974365,1.5599637031555176,141.5689638562802,25.42930245399475,0.652375340461731,1.3384711742401123
178,0.5867630839347839,181.41495418548584,1.7068421840667725,161.0324406341495,22.355743885040283,0.655059814453125,1.3247407674789429
179,0.6339840292930603,167.78521418571472,1.4733778238296509,101.31321622958413,35.53337001800537,0.6575635671615601,1.3128961324691772
180,0.6491548418998718,170.85492753982544,1.441043734550476,107.56461134585915,33.46825647354126,0.6584799289703369,1.304229974746704
181,0.6189203858375549,175.25252985954285,1.5401880741119385,118.54580130745951,30.368009328842163,0.6601835489273071,1.2953523397445679
182,0.649522066116333,181.76255655288696,1.4445464611053467,128.4599191971963,28.02430534362793,0.662609875202179,1.286752462387085
183,0.6233766078948975,175.043559551239,1.5210891962051392,88.93709113410874,40.478049755096436,0.6642876267433167,1.2788331508636475
184,0.6351063847541809,175.70156693458557,1.4278969764709473,119.52257696391628,30.119832515716553,0.6662364602088928,1.271841287612915
185,0.6175000071525574,175.8205804824829,1.5517195463180542,112.8483872480072,31.901209115982056,0.6677851676940918,1.2650766372680664
186,0.587602436542511,171.95656418800354,1.614836573600769,121.95319935305457,29.51952075958252,0.6696823835372925,1.2561304569244385
187,0.6778618693351746,175.39043879508972,1.2744224071502686,115.02731335024124,31.29691457748413,0.6718118786811829,1.2461767196655273
188,0.6269519925117493,163.1357741355896,1.5272425413131714,120.2751503282618,29.93136978149414,0.6737477779388428,1.2351511716842651
189,0.6910732388496399,180.54016757011414,1.250440239906311,110.07235261551092,32.70576047897339,0.6756836771965027,1.226143717765808
190,0.6526169776916504,170.4964737892151,1.3443267345428467,101.91767565056738,35.32262659072876,0.6776970624923706,1.2171567678451538
191,0.6648558378219604,171.8812816143036,1.3483918905258179,97.94185425511121,36.75650238990784,0.6785359382629395,1.2090239524841309
192,0.6727628707885742,165.0236372947693,1.3659969568252563,99.04494517560647,36.347135066986084,0.6804976463317871,1.2007416486740112
193,0.675000011920929,172.58752393722534,1.3239978551864624,102.41240011251905,35.15199327468872,0.6824206709861755,1.191343069076538
194,0.6274049878120422,170.43381643295288,1.4747511148452759,105.01848978494066,34.279677867889404,0.684201717376709,1.1815452575683594
195,0.657908022403717,171.7489652633667,1.3607964515686035,100.71511862857326,35.74438524246216,0.6864989995956421,1.172503113746643
196,0.6131290793418884,172.26025772094727,1.4680613279342651,99.09568939793138,36.32852268218994,0.6875959634780884,1.1664930582046509
197,0.636931836605072,178.03443217277527,1.4079676866531372,117.51642891881964,30.63401460647583,0.688331663608551,1.162612795829773
198,0.6723768711090088,179.9246528148651,1.3319305181503296,123.35995434973307,29.18289017677307,0.6892737746238708,1.1568745374679565
199,0.6538124680519104,174.65519452095032,1.3557780981063843,116.64706093524364,30.862329244613647,0.6903449892997742,1.1499093770980835
200,0.6637681126594543,179.53506112098694,1.309675931930542,135.54498813838407,26.559447526931763,0.6922421455383301,1.142181634902954
201,0.6356831192970276,169.77274370193481,1.4273598194122314,126.48791438294235,28.461217164993286,0.6938683390617371,1.134229302406311
202,0.6771613955497742,170.90004467964172,1.2482905387878418,90.55032700527069,39.75689673423767,0.6950814723968506,1.1282669305801392
203,0.6261412501335144,161.69510674476624,1.4578273296356201,103.80342860593528,34.68093538284302,0.6952492594718933,1.1246377229690552
204,0.6748120188713074,176.09688544273376,1.3423125743865967,109.13558771351755,32.98649024963379,0.695520281791687,1.120397925376892
205,0.6970127820968628,167.50698518753052,1.1852097511291504,118.18908502593794,30.459665536880493,0.6960365772247314,1.1161108016967773
206,0.7339782118797302,170.40125060081482,1.0292961597442627,89.99849637874752,40.00066828727722,0.6961526870727539,1.111204981803894
207,0.6612334847450256,165.507648229599,1.3327832221984863,97.65316959819225,36.86516284942627,0.69710773229599,1.1063894033432007
208,0.7278538942337036,175.67083525657654,1.063745141029358,108.78591844059572,33.09251832962036,0.6977917551994324,1.102024793624878
209,0.6983211040496826,177.37198114395142,1.2055919170379639,132.25201284450034,27.220757722854614,0.6990694999694824,1.0969829559326172
210,0.665032684803009,178.19458723068237,1.3125468492507935,129.035398021816,27.89932107925415,0.7009021043777466,1.0902693271636963
211,0.6542416214942932,177.9075107574463,1.3681992292404175,171.0654318637052,21.044579029083252,0.7033671736717224,1.0825698375701904
212,0.6372548937797546,181.3031771183014,1.390257477760315,119.74302508416471,30.06438159942627,0.7059484124183655,1.074591875076294
213,0.6589366793632507,176.1802339553833,1.4858613014221191,103.70003752899535,34.71551299095154,0.7083101868629456,1.0686168670654297
214,0.6956264972686768,163.83608675003052,1.2339235544204712,103.0644186813449,34.92961049079895,0.7106848955154419,1.0637738704681396
215,0.6827906966209412,171.84963035583496,1.177952766418457,96.32560748024136,37.373239517211914,0.7116400003433228,1.0614114999771118
216,0.6328991651535034,169.47218871116638,1.3895697593688965,109.93516476695011,32.74657392501831,0.7125950455665588,1.0570915937423706
217,0.6760925650596619,173.81916618347168,1.2943003177642822,101.31755682499895,35.53184771537781,0.714505136013031,1.051621675491333
218,0.725558340549469,172.99226355552673,1.0942133665084839,109.10768924612698,32.994924783706665,0.7161700129508972,1.0459518432617188
219,0.6779927015304565,176.91005206108093,1.273733377456665,118.07494824488342,30.48910927772522,0.7177961468696594,1.0384594202041626
220,0.6810019016265869,176.25619745254517,1.215681552886963,122.31986698800118,29.43103265762329,0.7193707227706909,1.030641794204712
221,0.68813556432724,177.05664086341858,1.2148120403289795,106.43531206563819,33.82336115837097,0.7176671028137207,1.0267326831817627
222,0.6585366129875183,178.4131898880005,1.3179612159729004,86.16647037268434,41.77959227561951,0.7149697542190552,1.0288057327270508
