"round_num","sparse_categorical_accuracy","train_step_time_in_seconds","validation/loss","train_steps_per_hour","validation/sparse_categorical_accuracy","loss","validation/validation_time_in_seconds"
1255,0.9207890629768372,63.22085380554199,0.518318235874176,56.94323602577511,0.8427138924598694,0.2513296604156494,135.75180959701538
1256,0.9121387004852295,71.74606370925903,0.515355110168457,50.17696879634401,0.8430365324020386,0.2609194219112396,130.4396584033966
1257,0.9160054922103882,84.9300127029419,0.5215263962745667,42.38784247674202,0.8423912525177002,0.2673911452293396,129.53171682357788
1258,0.8871172666549683,68.80463027954102,0.5237129330635071,52.32206009063399,0.8418104648590088,0.3676071763038635,130.4540901184082
1259,0.9381940960884094,68.4546115398407,0.5342968106269836,52.589590664827504,0.8407650589942932,0.19600017368793488,131.71761631965637
1260,0.9395517110824585,89.48584198951721,0.5577598214149475,40.22982764605065,0.8382999897003174,0.18264515697956085,135.4914572238922
1261,0.9102690815925598,65.31624484062195,0.5767579674720764,55.11645699755633,0.8371255397796631,0.28977295756340027,128.85559034347534
1262,0.9056116938591003,67.09000539779663,0.5747884511947632,53.659259358447315,0.8372159004211426,0.29035332798957825,134.6765878200531
1263,0.9144126176834106,75.88630318641663,0.5701861381530762,47.439390889242674,0.8377192616462708,0.26814138889312744,134.65466022491455
1264,0.9204688668251038,93.90557765960693,0.5619665384292603,38.33638096609595,0.8383129239082336,0.2575310170650482,135.51784014701843
1265,0.9237136244773865,66.88884806632996,0.5415469408035278,53.82063085359281,0.8389711380004883,0.2449675053358078,131.7854287624359
1266,0.9177374839782715,63.571818351745605,0.5224410891532898,56.628866270287325,0.8402359485626221,0.2552605867385864,135.25829195976257
1267,0.9108286499977112,66.38743472099304,0.5159789323806763,54.227129201930246,0.8399648666381836,0.27545860409736633,138.552640914917
1268,0.9171181321144104,71.21551585197449,0.5144749879837036,50.550781763384336,0.8387001156806946,0.2547804117202759,131.7845585346222
1269,0.9007502794265747,73.74393820762634,0.5112889409065247,48.817571823519735,0.8381193280220032,0.30049195885658264,130.030987739563
1270,0.9139731526374817,74.30893778800964,0.5080192685127258,48.44639295302764,0.8377450704574585,0.26486414670944214,132.91657066345215
1271,0.9094007015228271,58.23079800605774,0.5073369145393372,61.822954918555176,0.8350605964660645,0.29047396779060364,133.84378814697266
1272,0.9195589423179626,77.05620861053467,0.5070076584815979,46.71914262217969,0.8338861465454102,0.24410280585289001,133.4405689239502
1273,0.9123101234436035,69.03544759750366,0.5073878765106201,52.14712332987288,0.8332666754722595,0.2710792124271393,130.9382095336914
1274,0.9106592535972595,64.12245893478394,0.5095123052597046,56.14257562488983,0.8310596942901611,0.28591883182525635,133.4745523929596
1275,0.9213305115699768,64.86353063583374,0.5131729245185852,55.50114162319722,0.8290334939956665,0.2457529902458191,134.89337539672852
1276,0.9162893891334534,80.81098222732544,0.5112746357917786,44.54840048686719,0.829007625579834,0.26221516728401184,131.65581393241882
1277,0.9104397892951965,86.5404703617096,0.5056929588317871,41.5990343587599,0.8323116302490234,0.2835036814212799,129.1616494655609
1278,0.929648220539093,87.54053092002869,0.5053654909133911,41.12380816251532,0.8360801935195923,0.20784595608711243,128.77784872055054
1279,0.916067361831665,76.04714107513428,0.5171741247177124,47.339057709522756,0.8385193943977356,0.2651608884334564,136.057799577713
1280,0.9142276644706726,71.77287650108337,0.5406104922294617,50.158223767799804,0.8376030921936035,0.2618879973888397,132.5565779209137
