"loss","train_steps_per_hour","round_num","validation/sparse_categorical_accuracy","train_step_time_in_seconds","validation/validation_time_in_seconds","validation/loss","sparse_categorical_accuracy"
0.143653005361557,24.116505827931203,895,0.8493475914001465,149.2753562927246,148.36534214019775,0.5588945746421814,0.9555254578590393
0.1784535050392151,19.560935312437717,896,0.8437721729278564,184.04027938842773,148.16407465934753,0.6235650181770325,0.9432576298713684
0.1614793986082077,22.224665610835082,897,0.8409715890884399,161.98218965530396,147.81525301933289,0.56634521484375,0.9485357999801636
0.1617419719696045,22.25869770193982,898,0.8213672637939453,161.73452949523926,145.04673409461975,0.6013087034225464,0.9491963386535645
0.12286528944969177,21.185364272515613,899,0.8422105312347412,169.9286334514618,143.85770773887634,0.6541046500205994,0.9609472751617432
0.17650653421878815,22.045432213586487,900,0.8377450704574585,163.29913449287415,148.90458059310913,0.6869021654129028,0.9464626908302307
0.18262150883674622,20.02426648387268,901,0.8351638317108154,179.78186631202698,148.16598176956177,0.7146228551864624,0.9403418898582458
0.1656629890203476,23.70604889134071,902,0.8395002484321594,151.85997533798218,146.0858919620514,0.6020128726959229,0.9473880529403687
0.15768884122371674,24.79044326555427,903,0.8309693932533264,145.21725010871887,143.83312368392944,0.57713383436203,0.9503263831138611
0.21125957369804382,21.40758207003588,904,0.8422879576683044,168.16471791267395,148.04691624641418,0.5392404198646545,0.9330155253410339
0.16670344769954681,23.917605922965446,905,0.8139075636863708,150.51673698425293,146.372496843338,0.6099414825439453,0.946200966835022
0.1735641211271286,19.402384890456585,906,0.8423396348953247,185.5442008972168,138.6980803012848,0.6590970754623413,0.9472727179527283
0.14627045392990112,27.919121749509795,907,0.8335763812065125,128.9438841342926,131.13463592529297,0.781101405620575,0.95252525806427
0.1536279171705246,25.334778428266173,908,0.8460565805435181,142.09715747833252,131.85132122039795,0.593495786190033,0.9507800936698914
0.14947658777236938,25.38156992482058,909,0.8395648002624512,141.8351981639862,133.96318078041077,0.7083266377449036,0.9533029794692993
0.16949480772018433,24.359320985228464,910,0.833705484867096,147.7873706817627,131.02552390098572,0.7518818974494934,0.9470998644828796
0.17693501710891724,28.491822395791747,911,0.8497993350028992,126.35204410552979,134.78409576416016,0.5597600936889648,0.9431259632110596
0.16273505985736847,21.987749116833943,912,0.837512731552124,163.7275366783142,130.7273452281952,0.6951616406440735,0.9482429623603821
0.17256003618240356,26.03578017408547,913,0.8438625335693359,138.2712550163269,127.93606972694397,0.5515021085739136,0.9483184814453125
0.15139785408973694,26.032600161688205,914,0.8443400263786316,138.28814554214478,133.39913773536682,0.6034415364265442,0.9516898393630981
0.1542763113975525,39.05245222812834,915,0.8078159093856812,92.18371176719666,131.1139097213745,0.6576813459396362,0.9537292718887329
0.17797771096229553,29.104828961596024,916,0.836247980594635,123.69081449508667,126.56651067733765,0.556839108467102,0.9480385184288025
0.15574267506599426,24.218056610865087,917,0.844675600528717,148.64941716194153,134.8119490146637,0.6294035315513611,0.9505711197853088
0.18449898064136505,23.77742900947882,918,0.8381451368331909,151.40408992767334,132.9577615261078,0.717359721660614,0.943803608417511
0.15759925544261932,25.597521073398653,919,0.8384032845497131,140.63861846923828,130.40079522132874,0.6103531122207642,0.9478586912155151
0.13861994445323944,22.421348680194242,920,0.8281429409980774,160.56126022338867,133.14781641960144,0.8735541105270386,0.9536030292510986
