"round_num","stat/num_examples","eval/loss","round_time_in_seconds","eval/mean_squared_error","validation/eval/mean_absolute_error","validation/eval/mean_squared_error","validation/eval/loss","mean_absolute_error","validation/stat/num_examples","mean_squared_error","eval/mean_absolute_error","validation/validation_time_in_seconds","loss"
116.0,"","",1.7017977237701416,"",0.04600025340914726,0.016845354810357094,0.016845354810357094,0.046118225902318954,77483.0,0.017964400351047516,"",7.556314468383789,0.017964400351047516
117.0,"","",2.018232583999634,"",0.045253440737724304,0.016905993223190308,0.016905993223190308,0.04384026676416397,77483.0,0.01600615493953228,"",7.531844854354858,0.01600615493953228
118.0,"","",1.937051773071289,"",0.0457477942109108,0.01683652773499489,0.01683652773499489,0.0464380607008934,77483.0,0.017792958766222,"",7.529541492462158,0.017792958766222
119.0,"","",1.8027868270874023,"",0.04651772975921631,0.016909414902329445,0.016909414902329445,0.04751421883702278,77483.0,0.018110929057002068,"",7.566500663757324,0.018110929057002068
120.0,"","",1.840867042541504,"",0.04807140305638313,0.01704198308289051,0.01704198308289051,0.05034437030553818,77483.0,0.019690368324518204,"",7.50323748588562,0.019690368324518204
121.0,"","",1.739058256149292,"",0.04591596499085426,0.01687038689851761,0.01687038689851761,0.04533766210079193,77483.0,0.015855861827731133,"",7.602145433425903,0.015855861827731133
122.0,"","",1.75410795211792,"",0.0453917570412159,0.016824761405587196,0.016824761405587196,0.04330190643668175,77483.0,0.015151554718613625,"",7.677281618118286,0.015151554718613625
123.0,"","",1.6866915225982666,"",0.044954586774110794,0.01688533090054989,0.01688533090054989,0.04208531230688095,77483.0,0.014597387984395027,"",7.475833177566528,0.014597387984395027
124.0,"","",1.9090843200683594,"",0.044959601014852524,0.016831280663609505,0.016831280663609505,0.0423881895840168,77483.0,0.015090969391167164,"",7.530087471008301,0.015090969391167164
125.0,"","",1.8835792541503906,"",0.045815352350473404,0.01690681092441082,0.01690681092441082,0.044491954147815704,77483.0,0.016612978652119637,"",7.689939498901367,0.016612978652119637
126.0,"","",1.7491674423217773,"",0.04632062464952469,0.016914578154683113,0.016914578154683113,0.04703686758875847,77483.0,0.017751378938555717,"",7.519338607788086,0.017751378938555717
127.0,"","",1.8152649402618408,"",0.046033717691898346,0.0169159434735775,0.0169159434735775,0.04562525823712349,77483.0,0.016719307750463486,"",7.546047210693359,0.016719307750463486
128.0,"","",1.8240501880645752,"",0.04481982812285423,0.017010878771543503,0.017010878771543503,0.04289233684539795,77483.0,0.015022365376353264,"",7.623029947280884,0.015022365376353264
129.0,"","",1.7257630825042725,"",0.04591535031795502,0.01683023013174534,0.01683023013174534,0.045590322464704514,77483.0,0.017113097012043,"",7.537511348724365,0.017113097012043
130.0,"","",1.9206912517547607,"",0.045242056250572205,0.016869645565748215,0.016869645565748215,0.04457961395382881,77483.0,0.01620030403137207,"",7.54253625869751,0.01620030403137207
131.0,"","",1.890592336654663,"",0.04400390386581421,0.017051011323928833,0.017051011323928833,0.040868863463401794,77483.0,0.014237412251532078,"",7.561190128326416,0.014237412251532078
132.0,"","",1.6083710193634033,"",0.045953866094350815,0.017071349546313286,0.017071349546313286,0.04600750282406807,77483.0,0.017741912975907326,"",7.625297546386719,0.017741912975907326
133.0,"","",1.7711501121520996,"",0.046741385012865067,0.01703307405114174,0.01703307405114174,0.04745820537209511,77483.0,0.018031498417258263,"",7.50554347038269,0.018031498417258263
134.0,"","",1.7995052337646484,"",0.04592989757657051,0.016943247988820076,0.016943247988820076,0.04437366873025894,77483.0,0.015826158225536346,"",7.511446952819824,0.015826158225536346
135.0,"","",1.7566068172454834,"",0.04693000391125679,0.016912715509533882,0.016912715509533882,0.04887136444449425,77483.0,0.019148167222738266,"",7.6613922119140625,0.019148167222738266
136.0,"","",1.6714997291564941,"",0.04827854782342911,0.017186827957630157,0.017186827957630157,0.04904346540570259,77483.0,0.01866673305630684,"",7.805500030517578,0.01866673305630684
137.0,"","",1.898881435394287,"",0.045261528342962265,0.01702140085399151,0.01702140085399151,0.04306422919034958,77483.0,0.014804348349571228,"",7.565378189086914,0.014804348349571228
138.0,"","",1.815352201461792,"",0.04516489431262016,0.016855405643582344,0.016855405643582344,0.04305950552225113,77483.0,0.015467783436179161,"",7.656522750854492,0.015467783436179161
139.0,"","",1.8357670307159424,"",0.04641054943203926,0.016807638108730316,0.016807638108730316,0.04690871387720108,77483.0,0.01787051372230053,"",7.439634799957275,0.01787051372230053
140.0,"","",1.8116910457611084,"",0.04537220671772957,0.016826407983899117,0.016826407983899117,0.0439300462603569,77483.0,0.015612151473760605,"",7.558182716369629,0.015612151473760605
141.0,"","",1.83536696434021,"",0.04479837790131569,0.01687707006931305,0.01687707006931305,0.04235236346721649,77483.0,0.014886707067489624,"",7.517444849014282,0.014886707067489624
142.0,"","",1.8137176036834717,"",0.04441927745938301,0.016887323930859566,0.016887323930859566,0.04113265499472618,77483.0,0.014321149326860905,"",7.529592275619507,0.014321149326860905
143.0,"","",1.8113632202148438,"",0.044261183589696884,0.01692405715584755,0.01692405715584755,0.04051150009036064,77483.0,0.014118647202849388,"",7.5025646686553955,0.014118647202849388
144.0,"","",2.030456304550171,"",0.04460078105330467,0.016890740022063255,0.016890740022063255,0.04180072247982025,77483.0,0.014984261244535446,"",7.592403888702393,0.014984261244535446
