"round_num","validation/eval/loss","validation/eval/sparse_categorical_accuracy","validation/stat/num_examples","loss","validation/validation_time_in_seconds","sparse_categorical_accuracy","eval/sparse_categorical_accuracy","eval/loss","stat/num_examples","round_time_in_seconds"
169.0,4.350532531738281,0.05730000138282776,10000.0,3.1794612407684326,15.470348358154297,0.19200000166893005,"","","",30.696534395217896
170.0,4.4458112716674805,0.045899998396635056,10000.0,3.22145938873291,22.043912410736084,0.19050000607967377,"","","",23.603574514389038
171.0,4.459343910217285,0.052799999713897705,10000.0,3.236016273498535,30.611674547195435,0.18199999630451202,"","","",17.69946265220642
172.0,4.467892169952393,0.046799998730421066,10000.0,3.371462345123291,25.664258003234863,0.1679999977350235,"","","",17.547398805618286
173.0,4.021060943603516,0.08429999649524689,10000.0,3.328540086746216,16.03948450088501,0.15600000321865082,"","","",21.107590436935425
174.0,4.230719089508057,0.060100000351667404,10000.0,3.117265462875366,22.014065265655518,0.20649999380111694,"","","",22.76531982421875
175.0,4.349738121032715,0.04919999837875366,10000.0,3.096698522567749,29.91285276412964,0.20550000667572021,"","","",18.2140691280365
176.0,4.312280654907227,0.056699998676776886,10000.0,3.1672403812408447,28.90528392791748,0.19050000607967377,"","","",17.373772859573364
177.0,4.157313823699951,0.06520000100135803,10000.0,3.3177742958068848,19.340332508087158,0.17800000309944153,"","","",18.499900817871094
178.0,4.324552059173584,0.053599998354911804,10000.0,3.1635842323303223,16.26363515853882,0.1770000010728836,"","","",29.902795553207397
179.0,4.177621364593506,0.0681999996304512,10000.0,3.2591001987457275,18.929049968719482,0.1899999976158142,"","","",26.52698016166687
180.0,4.238591194152832,0.0575999990105629,10000.0,3.1326963901519775,30.385449171066284,0.1875,"","","",17.31206178665161
181.0,4.169112682342529,0.0689999982714653,10000.0,3.094963312149048,29.97651195526123,0.17399999499320984,"","","",17.71831965446472
182.0,4.362674236297607,0.06310000270605087,10000.0,3.219013214111328,17.933437824249268,0.1665000021457672,"","","",17.12970757484436
183.0,4.238996505737305,0.05119999870657921,10000.0,3.1125504970550537,16.404078245162964,0.19550000131130219,"","","",26.39408230781555
184.0,4.665413856506348,0.039900001138448715,10000.0,3.3102715015411377,29.332547903060913,0.16449999809265137,"","","",17.545187950134277
185.0,4.278896808624268,0.06889999657869339,10000.0,3.275327682495117,30.270763635635376,0.1720000058412552,"","","",16.890036821365356
186.0,4.3038554191589355,0.052299998700618744,10000.0,3.2516274452209473,18.20062279701233,0.18799999356269836,"","","",17.619115114212036
187.0,4.238128185272217,0.06809999793767929,10000.0,3.198575496673584,14.549958229064941,0.18199999630451202,"","","",30.3883957862854
188.0,4.400869846343994,0.04450000077486038,10000.0,3.0691161155700684,25.016295909881592,0.20399999618530273,"","","",22.090320348739624
189.0,4.186733722686768,0.06310000270605087,10000.0,3.088848352432251,31.556745767593384,0.20999999344348907,"","","",17.679024696350098
190.0,4.108351230621338,0.06120000034570694,10000.0,3.2943673133850098,16.293126583099365,0.1850000023841858,"","","",17.31837248802185
191.0,4.17440128326416,0.07069999724626541,10000.0,3.023866653442383,14.921433925628662,0.1979999989271164,"","","",30.639118432998657
192.0,4.399261951446533,0.05460000038146973,10000.0,3.203789710998535,25.361584424972534,0.17649999260902405,"","","",21.073666095733643
193.0,4.382344722747803,0.054999999701976776,10000.0,3.196241617202759,31.536211252212524,0.2045000046491623,"","","",18.55041790008545
194.0,4.420562744140625,0.05779999867081642,10000.0,3.4035913944244385,25.496596813201904,0.16050000488758087,"","","",18.103067636489868
195.0,4.39066219329834,0.053300000727176666,10000.0,3.141408681869507,16.161646127700806,0.20800000429153442,"","","",21.438563346862793
196.0,4.480774402618408,0.04740000143647194,10000.0,3.239666700363159,16.675799131393433,0.17550000548362732,"","","",29.27846050262451
197.0,4.343725204467773,0.045499999076128006,10000.0,3.255410671234131,26.850358486175537,0.18449999392032623,"","","",20.73637294769287
198.0,4.571470260620117,0.02889999933540821,10000.0,3.2645483016967773,31.625136375427246,0.1940000057220459,"","","",18.12933588027954
199.0,4.202609539031982,0.06279999762773514,10000.0,3.3194730281829834,20.052597999572754,0.18400000035762787,"","","",16.46454358100891
200.0,4.458744049072266,0.05469999834895134,10000.0,3.1317298412323,15.80866289138794,0.18649999797344208,"","","",29.462883710861206
201,4.472439289093018,0.04919999837875366,10000,3.1773300170898438,29.950813055038452,0.1979999989271164,"","","",502.4808087348938
202,4.348808288574219,0.04800000041723251,10000,3.3533689975738525,13.821444988250732,0.18199999630451202,"","","",16.820804357528687
203,4.544898986816406,0.041999999433755875,10000,3.0722594261169434,12.922099590301514,0.22450000047683716,"","","",16.529844999313354
