"loss","validation/validation_time_in_seconds","train_steps_per_hour","round_num","train_step_time_in_seconds","validation/sparse_categorical_accuracy","sparse_categorical_accuracy","validation/loss"
0.236626997590065,172.16350173950195,15.143171759446739,114,237.73090982437134,0.8038408160209656,0.9221731424331665,0.719230592250824
0.32585403323173523,176.72133803367615,17.93304626196768,115,200.74670791625977,0.8075061440467834,0.8978745937347412,0.6979979276657104
0.303130179643631,174.79799938201904,18.421332469914056,116,195.42560267448425,0.8153272271156311,0.9072566628456116,0.6438586711883545
0.27638477087020874,172.14633011817932,14.92783854270043,117,241.16016459465027,0.8185150027275085,0.9100000262260437,0.6314363479614258
0.3078562319278717,179.5561261177063,13.62168608158875,118,264.2844636440277,0.8206316232681274,0.9049440026283264,0.6343238353729248
0.2916112244129181,179.53054428100586,18.271690274150217,119,197.02610683441162,0.8201024532318115,0.9087859392166138,0.6465829610824585
0.26642894744873047,178.91251635551453,17.797083233361846,120,202.2803373336792,0.8168759346008301,0.9157999753952026,0.6762819886207581
0.28423836827278137,179.61139225959778,17.91347479181959,121,200.9660348892212,0.8167210817337036,0.913996696472168,0.6826213598251343
0.3299480378627777,176.72267889976501,18.98274545303362,122,189.6459081172943,0.820231556892395,0.9012216329574585,0.650306761264801
0.28242260217666626,175.49973058700562,17.992532975098825,123,200.08300137519836,0.8241807818412781,0.9113166332244873,0.6193739175796509
