"eval/loss","validation/stat/num_examples","round_time_in_seconds","loss","validation/eval/sparse_categorical_accuracy","validation/eval/loss","validation/validation_time_in_seconds","round_num","stat/num_examples","eval/sparse_categorical_accuracy","sparse_categorical_accuracy"
"",77483.0,6.5621373653411865,1.1535242795944214,0.7448859810829163,0.8817562460899353,43.06724548339844,71.0,"","",0.6913783550262451
"",77483.0,4.507325887680054,1.0463006496429443,0.7456474304199219,0.8804376721382141,38.548465967178345,72.0,"","",0.7102649211883545
"",77483.0,6.974247932434082,1.13254714012146,0.7449763417243958,0.8831383585929871,56.43751549720764,73.0,"","",0.6941115260124207
"",77483.0,6.992766857147217,1.1646243333816528,0.7461378574371338,0.8709548711776733,42.733465909957886,74.0,"","",0.6782736778259277
"",77483.0,4.6032609939575195,0.9583669900894165,0.7471703290939331,0.8648462891578674,39.39533042907715,75.0,"","",0.7441462278366089
"",77483.0,6.685763120651245,1.0710370540618896,0.7513390183448792,0.8714419603347778,56.66127681732178,76.0,"","",0.7182645797729492
"",77483.0,6.707793235778809,0.9626104831695557,0.7528619170188904,0.8487769365310669,58.8793466091156,77.0,"","",0.7303063273429871
"",77483.0,6.970804452896118,1.0287994146347046,0.7506420612335205,0.84892338514328,56.74572253227234,78.0,"","",0.7218118906021118
"",77483.0,6.889909744262695,1.0288927555084229,0.7515712976455688,0.8425137996673584,33.83093571662903,79.0,"","",0.7232505679130554
"",77483.0,5.083357334136963,1.0631235837936401,0.7487577795982361,0.8398185968399048,48.75922608375549,80.0,"","",0.7083157300949097
"",77483.0,7.284043550491333,0.983612596988678,0.7544493675231934,0.8255705237388611,54.2787709236145,81.0,"","",0.7269591093063354
"",77483.0,6.530112981796265,0.9564159512519836,0.7442535758018494,0.8604049682617188,34.22696805000305,82.0,"","",0.7466960549354553
"",77483.0,4.735060214996338,0.9928603172302246,0.7546945810317993,0.8241711854934692,49.911216259002686,83.0,"","",0.7248104214668274
"",77483.0,6.687039375305176,1.0941704511642456,0.7606313824653625,0.8112298846244812,57.12578225135803,84.0,"","",0.7053014636039734
"",77483.0,6.185222148895264,0.9111024737358093,0.7606958746910095,0.8063980937004089,57.137619495391846,85.0,"","",0.7385771870613098
"",77483.0,6.752411603927612,0.9786400198936462,0.7616767287254333,0.812349259853363,52.2843918800354,86.0,"","",0.7221633195877075
"",77483.0,4.346482515335083,0.9398443698883057,0.7614831924438477,0.7974486351013184,30.944806337356567,87.0,"","",0.7438162565231323
"",77483.0,4.143969297409058,1.0799925327301025,0.7570564150810242,0.8117031455039978,57.29531240463257,88.0,"","",0.697204053401947
"",77483.0,7.225319147109985,0.8260119557380676,0.7506808042526245,0.8192899227142334,57.544925928115845,89.0,"","",0.759878396987915
"",77483.0,8.022199153900146,0.8266378045082092,0.741775631904602,0.8492379784584045,55.55859732627869,90.0,"","",0.766153872013092
"",77483.0,6.275763750076294,0.8587151765823364,0.7574564814567566,0.8018421530723572,45.73493409156799,91.0,"","",0.7514417767524719
"",77483.0,4.700072526931763,0.8733662962913513,0.7639740109443665,0.7885552644729614,34.13742709159851,92.0,"","",0.7510438561439514
"",77483.0,9.421942234039307,0.8486840128898621,0.7532232999801636,0.8104314804077148,54.27294564247131,93.0,"","",0.7554585337638855
"",77483.0,7.161292791366577,0.9061762094497681,0.7610830664634705,0.7866255640983582,47.81175231933594,94.0,"","",0.7360796928405762
"",77483.0,5.198459625244141,0.8562155961990356,0.7618574500083923,0.7871958613395691,33.70178246498108,95.0,"","",0.7527196407318115
"",77483.0,8.768824815750122,0.9534754157066345,0.7597150206565857,0.7959521412849426,49.27476930618286,96.0,"","",0.7340080738067627
"",77483.0,6.777679204940796,0.980995237827301,0.7538815140724182,0.8171967267990112,54.21288061141968,97.0,"","",0.7108498215675354
"",77483.0,4.601079940795898,0.8755525350570679,0.7647613286972046,0.778584897518158,30.660984754562378,98.0,"","",0.7545454502105713
"",77483.0,4.7897467613220215,1.0142574310302734,0.7605280876159668,0.7780783772468567,57.20831298828125,99.0,"","",0.713214635848999
"",77483.0,6.328294992446899,0.9685633778572083,0.7687492966651917,0.7657446265220642,57.75424408912659,100.0,"","",0.7228847146034241
